Disciplina,Turma,Coleg.,Vagas Ofe,Dia,Horário,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MED142 - MEDICINA LEGAL,10100.0,327.0,5.0,QUA,13:55 às 15:45,Bruno Gil de Carvalho Lima
,,387.0,5.0,,,Bruno Gil de Carvalho Lima
,,308.0,20.0,,,Bruno Gil de Carvalho Lima
,,382.0,20.0,,,Bruno Gil de Carvalho Lima
,,,,,15:45 às 17:35,Bruno Gil de Carvalho Lima
,,387.0,5.0,,,Bruno Gil de Carvalho Lima
,,308.0,20.0,,,Bruno Gil de Carvalho Lima
,,327.0,5.0,,,Bruno Gil de Carvalho Lima
,20200.0,387.0,5.0,TER,07:00 às 08:50,Marcelo Camargo Giacomini
,,308.0,20.0,,,Marcelo Camargo Giacomini
,,382.0,20.0,,,Marcelo Camargo Giacomini
,,327.0,5.0,,,Marcelo Camargo Giacomini
,,382.0,20.0,QUI,07:00 às 08:50,Marcelo Camargo Giacomini
,,308.0,20.0,,,Marcelo Camargo Giacomini
,,327.0,5.0,,,Marcelo Camargo Giacomini
,,387.0,5.0,,,Marcelo Camargo Giacomini
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MED146 - ODONTOLOGIA LEGAL,10000.0,208.0,30.0,TER,09:45 às 12:30,Marcelo Camargo Giacomini
,20000.0,208.0,30.0,TER,09:45 às 12:30,Raul Coelho Barreto Filho
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MED238 - PATOLOGIA DOS ÓRGÃOS DA AUDIÇÃO E FONAÇÃO,10100.0,210.0,9.0,SEG,08:50 às 10:40,Edson Bastos Freitas
,,,,,,Marcus Miranda Lessa
,,,,,,Natasha Mascarenhas Andrade Braga
,,,,,13:00 às 14:50,Ivan Marcelo Goncalves Agra
,10200.0,210.0,9.0,SEG,08:50 às 10:40,Edson Bastos Freitas
,,,,,,Marcus Miranda Lessa
,,,,,,Natasha Mascarenhas Andrade Braga
,,,,,13:00 às 14:50,Marcus Miranda Lessa
,10300.0,210.0,8.0,SEG,08:50 às 10:40,Edson Bastos Freitas
,,,,,,Marcus Miranda Lessa
,,,,,,Natasha Mascarenhas Andrade Braga
,,,,,13:00 às 14:50,Edson Bastos Freitas
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MED240 - NEUROLOGIA APLICADA À FONOAUDIOLOGIA,10100.0,210.0,25.0,QUI,14:50 às 16:40,Rita de Cassia Saldanha De Lucena
,,,,,16:40 às 18:30,Rita de Cassia Saldanha De Lucena
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MEDB09 - NEUROCIÊNCIAS DAS FUNÇÕES COGNITIVAS E DO COMPORTAMENTO,10100.0,313.0,45.0,TER,07:00 às 08:50,Antonio de Souza Andrade Filho
,,,,,,Ailton de Souza Melo
,,,,,,Antonio Carlos Cruz Freire
,,,,,,Juliana Socorro Casqueiro
,,,,,,Angela Marisa de Aquino Miranda Scippa
,,,,,,Elza Magalhaes Silva
,,,,QUI,07:00 às 08:50,William Azevedo Dunningham
,,,,,,Antonio de Souza Andrade Filho
,,,,,,Ailton de Souza Melo
