"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ISC001 - INTRODUÇÃO À SAÚDE COLETIVA","010100","222","23","QUA","13:00 às 14:50","Yeimi Alexandra Alzate Lopez"
NA,NA,"226","2",NA,NA,"Yeimi Alexandra Alzate Lopez"
NA,NA,NA,NA,NA,"14:50 às 16:40","Yeimi Alexandra Alzate Lopez"
NA,NA,"222","23",NA,NA,"Yeimi Alexandra Alzate Lopez"
NA,"020200","286","3","QUA","13:00 às 14:50","Leny Alves Bomfim Trad"
NA,NA,"222","22",NA,NA,"Leny Alves Bomfim Trad"
NA,NA,"286","3",NA,"14:50 às 16:40","Leny Alves Bomfim Trad"
NA,NA,"222","22",NA,NA,"Leny Alves Bomfim Trad"
NA,"030300","226","3","QUA","16:40 às 18:30","Deborah Santos Conceicao"
NA,NA,"210","22",NA,NA,"Deborah Santos Conceicao"
NA,NA,"226","3","SEX","16:40 às 18:30","Deborah Santos Conceicao"
NA,NA,"210","22",NA,NA,"Deborah Santos Conceicao"
NA,"040400","286","3","QUA","16:40 às 18:30","Litza Andrade Cunha"
NA,NA,"210","24",NA,NA,"Litza Andrade Cunha"
NA,NA,NA,NA,"SEX","16:40 às 18:30","Litza Andrade Cunha"
NA,NA,"286","3",NA,NA,"Litza Andrade Cunha"
NA,"050500","313","5","QUI","08:50 às 10:40","Monica de Oliveira Nunes De Torrente"
NA,NA,"208","20",NA,NA,"Monica de Oliveira Nunes De Torrente"
NA,NA,"313","5",NA,"10:40 às 12:30","Monica de Oliveira Nunes De Torrente"
NA,NA,"208","20",NA,NA,"Monica de Oliveira Nunes De Torrente"
NA,"060600","226","5","QUI","08:50 às 10:40","Jorge Alberto Bernstein Iriart"
NA,NA,"208","20",NA,NA,"Jorge Alberto Bernstein Iriart"
NA,NA,NA,NA,NA,"10:40 às 12:30","Jorge Alberto Bernstein Iriart"
NA,NA,"226","5",NA,NA,"Jorge Alberto Bernstein Iriart"
NA,"070700","208","20","QUI","08:50 às 10:40","Litza Andrade Cunha"
NA,NA,"286","5",NA,NA,"Litza Andrade Cunha"
NA,NA,NA,NA,NA,"10:40 às 12:30","Litza Andrade Cunha"
NA,NA,"208","20",NA,NA,"Litza Andrade Cunha"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ISC002 - EPIDEMIOLOGIA","010101","313","5","TER","13:00 às 13:55","Florisneide Rodrigues Barreto"
NA,NA,"207","10",NA,NA,"Florisneide Rodrigues Barreto"
NA,NA,NA,NA,NA,"13:55 às 15:45","Florisneide Rodrigues Barreto"
NA,NA,"313","5",NA,NA,"Florisneide Rodrigues Barreto"
NA,NA,NA,NA,"QUI","13:00 às 15:45","Florisneide Rodrigues Barreto"
NA,NA,"207","10",NA,NA,"Florisneide Rodrigues Barreto"
NA,"020202","207","10","TER","13:00 às 13:55","Sheila Maria Alvim de Matos"
NA,NA,"107","5",NA,NA,"Sheila Maria Alvim de Matos"
NA,NA,"207","10",NA,"13:55 às 15:45","Sheila Maria Alvim de Matos"
NA,NA,"107","5",NA,NA,"Sheila Maria Alvim de Matos"
NA,NA,"207","10","QUI","13:00 às 15:45","Sheila Maria Alvim de Matos"
NA,NA,"107","5",NA,NA,"Sheila Maria Alvim de Matos"
NA,"030303","208","5","TER","13:00 às 13:55","Samilly Silva Miranda"
NA,NA,"207","10",NA,NA,"Samilly Silva Miranda"
NA,NA,"208","5",NA,"13:55 às 15:45","Samilly Silva Miranda"
NA,NA,"207","10",NA,NA,"Samilly Silva Miranda"
NA,NA,"208","5","QUI","13:00 às 15:45","Samilly Silva Miranda"
NA,NA,"207","10",NA,NA,"Samilly Silva Miranda"
NA,"040404","207","6","TER","13:00 às 13:55","Docente Substituto a Contratar"
NA,NA,"208","5",NA,NA,"Docente Substituto a Contratar"
NA,NA,"116","4",NA,NA,"Docente Substituto a Contratar"
NA,NA,"208","5",NA,"13:55 às 15:45","Docente Substituto a Contratar"
NA,NA,"207","6",NA,NA,"Docente Substituto a Contratar"
NA,NA,"116","4",NA,NA,"Docente Substituto a Contratar"
NA,NA,"208","5","QUI","13:00 às 15:45","Docente Substituto a Contratar"
NA,NA,"207","6",NA,NA,"Docente Substituto a Contratar"
NA,NA,"116","4",NA,NA,"Docente Substituto a Contratar"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ISCA44 - TEORIAS SOCIAIS EM SAÚDE","010000","387","5","QUA","13:00 às 16:40","Clarice Santos Mota"
NA,NA,"327","5",NA,NA,"Clarice Santos Mota"
NA,NA,"313","5",NA,NA,"Clarice Santos Mota"
NA,NA,"286","5",NA,NA,"Clarice Santos Mota"
NA,NA,"226","8",NA,NA,"Clarice Santos Mota"
NA,"020000","286","3","QUA","18:30 às 22:10","Marcelo Eduardo Pfeiffer Castellanos"
