"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ECO001 - FUNDAMENTOS DE ECONOMIA","010000","190","1","QUI","07:00 às 09:45","Fernando da Silva Sant Anna"
NA,NA,"286","5",NA,NA,"Fernando da Silva Sant Anna"
NA,NA,"387","5",NA,NA,"Fernando da Silva Sant Anna"
NA,NA,"182","7",NA,NA,"Fernando da Silva Sant Anna"
NA,NA,"512","6",NA,NA,"Fernando da Silva Sant Anna"
NA,NA,"327","5",NA,NA,"Fernando da Silva Sant Anna"
NA,"020000","110","5","SEX","07:00 às 09:45","Fernando da Silva Sant Anna"
NA,NA,"284","3",NA,NA,"Fernando da Silva Sant Anna"
NA,NA,"387","5",NA,NA,"Fernando da Silva Sant Anna"
NA,NA,"190","1",NA,NA,"Fernando da Silva Sant Anna"
NA,NA,"512","12",NA,NA,"Fernando da Silva Sant Anna"
NA,"030000","284","3","SEX","08:50 às 11:35","Celeste Maria Pedreira Philigret Baptist"
NA,NA,"112","15",NA,NA,"Celeste Maria Pedreira Philigret Baptist"
NA,NA,"190","1",NA,NA,"Celeste Maria Pedreira Philigret Baptist"
NA,NA,"387","10",NA,NA,"Celeste Maria Pedreira Philigret Baptist"
NA,NA,"189","1",NA,NA,"Celeste Maria Pedreira Philigret Baptist"
NA,NA,"327","10",NA,NA,"Celeste Maria Pedreira Philigret Baptist"
NA,"040000","207","50","TER","07:55 às 10:40","Docente Substituto a Contratar"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ECO142 - ECONOMIA BRASILEIRA","010000","301","50","SEG","08:50 às 11:35","Paulo Raimundo Almeida Brito"
NA,"020000","301","50","SEX","08:50 às 11:35","Paulo Raimundo Almeida Brito"
NA,"030000","308","3","SEX","08:50 às 11:35","Docente Substituto a Contratar"
NA,NA,"380","10",NA,NA,"Docente Substituto a Contratar"
NA,NA,"382","5",NA,NA,"Docente Substituto a Contratar"
NA,NA,"189","2",NA,NA,"Docente Substituto a Contratar"
NA,NA,"387","5",NA,NA,"Docente Substituto a Contratar"
NA,NA,"304","20",NA,NA,"Docente Substituto a Contratar"
NA,"040000","304","20","QUA","18:30 às 21:15","Arismar Cerqueira Sodre"
NA,NA,"380","25",NA,NA,"Arismar Cerqueira Sodre"
NA,NA,"182","7",NA,NA,"Arismar Cerqueira Sodre"
NA,NA,"189","2",NA,NA,"Arismar Cerqueira Sodre"
NA,"050000","109","5","TER","07:00 às 09:45","Paulo Raimundo Almeida Brito"
NA,NA,"207","5",NA,NA,"Paulo Raimundo Almeida Brito"
NA,NA,"116","1",NA,NA,"Paulo Raimundo Almeida Brito"
NA,NA,"380","5",NA,NA,"Paulo Raimundo Almeida Brito"
NA,NA,"190","1",NA,NA,"Paulo Raimundo Almeida Brito"
NA,NA,"304","40",NA,NA,"Paulo Raimundo Almeida Brito"
NA,"060000","387","10","QUA","08:50 às 11:35","Paulo Raimundo Almeida Brito"
NA,NA,"207","5",NA,NA,"Paulo Raimundo Almeida Brito"
NA,NA,"190","1",NA,NA,"Paulo Raimundo Almeida Brito"
NA,NA,"189","1",NA,NA,"Paulo Raimundo Almeida Brito"
NA,NA,"116","1",NA,NA,"Paulo Raimundo Almeida Brito"
NA,NA,"109","2",NA,NA,"Paulo Raimundo Almeida Brito"
NA,NA,"314","20",NA,NA,"Paulo Raimundo Almeida Brito"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ECO151 - ECONOMIA E FINANÇAS","010100","190","1","SEG","08:50 às 10:40","Raymundo Jose Santos Garrido"
NA,NA,"189","3",NA,NA,"Raymundo Jose Santos Garrido"
NA,NA,"327","5",NA,NA,"Raymundo Jose Santos Garrido"
NA,NA,"284","3",NA,NA,"Raymundo Jose Santos Garrido"
NA,NA,"116","2",NA,NA,"Raymundo Jose Santos Garrido"
NA,NA,"118","8",NA,NA,"Raymundo Jose Santos Garrido"
NA,NA,"106","15",NA,NA,"Raymundo Jose Santos Garrido"
NA,NA,"113","8",NA,NA,"Raymundo Jose Santos Garrido"
NA,NA,"327","5","QUA","08:50 às 10:40","Raymundo Jose Santos Garrido"
NA,NA,"284","3",NA,NA,"Raymundo Jose Santos Garrido"
NA,NA,"190","1",NA,NA,"Raymundo Jose Santos Garrido"
NA,NA,"189","3",NA,NA,"Raymundo Jose Santos Garrido"
NA,NA,"116","2",NA,NA,"Raymundo Jose Santos Garrido"
NA,NA,"118","8",NA,NA,"Raymundo Jose Santos Garrido"
NA,NA,"106","15",NA,NA,"Raymundo Jose Santos Garrido"
NA,NA,"113","8",NA,NA,"Raymundo Jose Santos Garrido"
NA,"020200","116","1","SEG","10:40 às 12:30","Raymundo Jose Santos Garrido"
NA,NA,"105","20",NA,NA,"Raymundo Jose Santos Garrido"
NA,NA,"103","15",NA,NA,"Raymundo Jose Santos Garrido"
