Disciplina,Turma,Coleg.,Vagas Ofe,Dia,Horário,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MAT045 - PROCESSAMENTO DE DADOS,10100.0,104.0,20.0,SEG,07:00 às 08:50,Gustavo Bittencourt Figueiredo
,,190.0,2.0,,,Gustavo Bittencourt Figueiredo
,,102.0,25.0,,,Gustavo Bittencourt Figueiredo
,,118.0,3.0,,,Gustavo Bittencourt Figueiredo
,,,,QUA,07:00 às 08:50,Gustavo Bittencourt Figueiredo
,,104.0,20.0,,,Gustavo Bittencourt Figueiredo
,,190.0,2.0,,,Gustavo Bittencourt Figueiredo
,,102.0,25.0,,,Gustavo Bittencourt Figueiredo
,20200.0,118.0,5.0,SEG,13:00 às 14:50,Gustavo Bittencourt Figueiredo
,,104.0,25.0,,,Gustavo Bittencourt Figueiredo
,,116.0,1.0,,,Gustavo Bittencourt Figueiredo
,,119.0,2.0,,,Gustavo Bittencourt Figueiredo
,,102.0,2.0,,,Gustavo Bittencourt Figueiredo
,,107.0,15.0,,,Gustavo Bittencourt Figueiredo
,,104.0,25.0,QUA,13:00 às 14:50,Gustavo Bittencourt Figueiredo
,,102.0,2.0,,,Gustavo Bittencourt Figueiredo
,,116.0,1.0,,,Gustavo Bittencourt Figueiredo
,,119.0,2.0,,,Gustavo Bittencourt Figueiredo
,,118.0,5.0,,,Gustavo Bittencourt Figueiredo
,,107.0,15.0,,,Gustavo Bittencourt Figueiredo
,30300.0,190.0,5.0,TER,14:50 às 16:40,Danilo Barbosa Coimbra
,,111.0,6.0,,,Danilo Barbosa Coimbra
,,102.0,1.0,,,Danilo Barbosa Coimbra
,,105.0,18.0,,,Danilo Barbosa Coimbra
,,118.0,5.0,,,Danilo Barbosa Coimbra
,,103.0,15.0,,,Danilo Barbosa Coimbra
,,118.0,5.0,QUI,14:50 às 16:40,Danilo Barbosa Coimbra
,,105.0,18.0,,,Danilo Barbosa Coimbra
,,102.0,1.0,,,Danilo Barbosa Coimbra
,,190.0,5.0,,,Danilo Barbosa Coimbra
,,111.0,6.0,,,Danilo Barbosa Coimbra
,,103.0,15.0,,,Danilo Barbosa Coimbra
,40400.0,881.0,4.0,TER,16:40 às 18:30,Eduardo Santana de Almeida
,,184.0,8.0,,,Eduardo Santana de Almeida
,,118.0,5.0,,,Eduardo Santana de Almeida
,,190.0,4.0,,,Eduardo Santana de Almeida
,,102.0,15.0,,,Eduardo Santana de Almeida
,,183.0,4.0,,,Eduardo Santana de Almeida
,,105.0,10.0,,,Eduardo Santana de Almeida
,,183.0,4.0,QUI,16:40 às 18:30,Eduardo Santana de Almeida
,,881.0,4.0,,,Eduardo Santana de Almeida
,,184.0,8.0,,,Eduardo Santana de Almeida
,,190.0,4.0,,,Eduardo Santana de Almeida
,,118.0,5.0,,,Eduardo Santana de Almeida
,,105.0,10.0,,,Eduardo Santana de Almeida
,,102.0,15.0,,,Eduardo Santana de Almeida
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MAT115 - INTRODUCAO AO PROCESSAMENTO DE DADOS,10100.0,209.0,10.0,TER,16:40 às 18:30,Diego Zabot
,,190.0,4.0,,,Diego Zabot
