"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"DIR007 - DIREITOS FUNDAMENTAIS","010000","308","50","SEG","13:00 às 16:40","Geovane de Mori Peixoto"
NA,NA,"327","6",NA,NA,"Geovane de Mori Peixoto"
NA,"020000","327","5","SEX","07:00 às 08:50","Andre Luiz Batista Neves"
NA,NA,"308","50",NA,NA,"Andre Luiz Batista Neves"
NA,NA,"327","5","SAB","07:00 às 08:50","Andre Luiz Batista Neves"
NA,NA,"308","50",NA,NA,"Andre Luiz Batista Neves"
NA,"030000","382","50","SEG","18:30 às 20:20","Carlos Eduardo Behrmann Ratis Martins"
NA,NA,NA,NA,"QUA","18:30 às 20:20","Carlos Eduardo Behrmann Ratis Martins"
NA,"040000","382","50","SEG","20:20 às 22:10","Fabio Periandro de Almeida Hirsch"
NA,NA,NA,NA,"QUA","20:20 às 22:10","Fabio Periandro de Almeida Hirsch"
NA,"050000","387","20","SEG","18:30 às 20:20","Docente Substituto a Contratar"
NA,NA,"327","20",NA,NA,"Docente Substituto a Contratar"
NA,NA,"308","5",NA,NA,"Docente Substituto a Contratar"
NA,NA,"382","5",NA,NA,"Docente Substituto a Contratar"
NA,NA,NA,NA,"QUA","18:30 às 20:20","Docente Substituto a Contratar"
NA,NA,"308","5",NA,NA,"Docente Substituto a Contratar"
NA,NA,"387","20",NA,NA,"Docente Substituto a Contratar"
NA,NA,"327","20",NA,NA,"Docente Substituto a Contratar"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"DIR008 - DIREITO  ECONÔMICO","010000","308","25","TER","18:30 às 20:20","Jonnas Esmeraldo Marques de Vasconcelos"
NA,NA,"382","25",NA,NA,"Jonnas Esmeraldo Marques de Vasconcelos"
NA,NA,NA,NA,"QUI","18:30 às 20:20","Jonnas Esmeraldo Marques de Vasconcelos"
NA,NA,"308","25",NA,NA,"Jonnas Esmeraldo Marques de Vasconcelos"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"DIR015 - DIREITO DE FAMíLIA","010000","327","5","SEG","08:50 às 10:40","Iran Furtado de Souza Filho"
NA,NA,"308","50",NA,NA,"Iran Furtado de Souza Filho"
NA,NA,NA,NA,"QUA","08:50 às 10:40","Iran Furtado de Souza Filho"
NA,NA,"327","5",NA,NA,"Iran Furtado de Souza Filho"
NA,"020000","308","50","TER","13:00 às 14:50","Antonio Lago Junior"
NA,NA,"327","5",NA,NA,"Antonio Lago Junior"
NA,NA,NA,NA,"QUI","13:00 às 14:50","Antonio Lago Junior"
NA,NA,"308","50",NA,NA,"Antonio Lago Junior"
NA,"030000","382","50","TER","16:40 às 18:30","Antonio Lago Junior"
NA,NA,"387","5",NA,NA,"Antonio Lago Junior"
NA,NA,NA,NA,"QUI","16:40 às 18:30","Antonio Lago Junior"
NA,NA,"382","50",NA,NA,"Antonio Lago Junior"
NA,"040000","387","5","TER","18:30 às 20:20","Leonardo Valverde Susart dos Santos"
NA,NA,"382","50",NA,NA,"Leonardo Valverde Susart dos Santos"
NA,NA,NA,NA,"QUI","18:30 às 20:20","Leonardo Valverde Susart dos Santos"
NA,NA,"387","5",NA,NA,"Leonardo Valverde Susart dos Santos"
NA,"050000","387","25","SEG","18:30 às 20:20","Tecio Spinola Gomes"
NA,NA,"327","25",NA,NA,"Tecio Spinola Gomes"
NA,NA,"387","25","QUA","18:30 às 20:20","Tecio Spinola Gomes"
NA,NA,"327","25",NA,NA,"Tecio Spinola Gomes"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"DIR016 - DIREITO DAS SUCESSÕES","010000","308","50","SEG","08:50 às 10:40","Joao Carlos Macedo Monteiro"
NA,NA,NA,NA,"QUA","08:50 às 10:40","Joao Carlos Macedo Monteiro"
NA,"020000","308","50","SEG","10:40 às 12:30","Iran Furtado de Souza Filho"
NA,NA,NA,NA,"QUA","10:40 às 12:30","Iran Furtado de Souza Filho"
NA,"030000","382","50","TER","18:30 às 20:20","Leandro Reinaldo da Cunha"
NA,NA,NA,NA,"QUI","18:30 às 20:20","Leandro Reinaldo da Cunha"
NA,"040000","382","50","TER","20:20 às 22:10","Leandro Reinaldo da Cunha"
NA,NA,NA,NA,"QUI","20:20 às 22:10","Leandro Reinaldo da Cunha"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"DIR030 - TEORIA GERAL DO PROCESSO","010000","327","5","QUA","13:00 às 16:40","Eduardo Lima Sodre"
NA,NA,"308","50",NA,NA,"Eduardo Lima Sodre"
