"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"DIR007 - DIREITOS FUNDAMENTAIS","010000","327","3","SEG","07:00 às 08:50","Andre Luiz Batista Neves"
NA,NA,"387","5",NA,NA,"Andre Luiz Batista Neves"
NA,NA,"226","2",NA,NA,"Andre Luiz Batista Neves"
NA,NA,"308","50",NA,NA,"Andre Luiz Batista Neves"
NA,NA,"387","5","QUA","07:00 às 08:50","Andre Luiz Batista Neves"
NA,NA,"226","2",NA,NA,"Andre Luiz Batista Neves"
NA,NA,"308","50",NA,NA,"Andre Luiz Batista Neves"
NA,NA,"327","3",NA,NA,"Andre Luiz Batista Neves"
NA,"020000","327","5","SEG","10:40 às 12:30","Carlos Eduardo Behrmann Ratis Martins"
NA,NA,"226","5",NA,NA,"Carlos Eduardo Behrmann Ratis Martins"
NA,NA,"308","50",NA,NA,"Carlos Eduardo Behrmann Ratis Martins"
NA,NA,"327","5","QUA","10:40 às 12:30","Carlos Eduardo Behrmann Ratis Martins"
NA,NA,"308","50",NA,NA,"Carlos Eduardo Behrmann Ratis Martins"
NA,NA,"226","5",NA,NA,"Carlos Eduardo Behrmann Ratis Martins"
NA,"030000","327","5","SEG","18:30 às 20:20","Fabio Periandro de Almeida Hirsch"
NA,NA,"387","5",NA,NA,"Fabio Periandro de Almeida Hirsch"
NA,NA,"382","50",NA,NA,"Fabio Periandro de Almeida Hirsch"
NA,NA,"327","5","QUA","18:30 às 20:20","Fabio Periandro de Almeida Hirsch"
NA,NA,"387","5",NA,NA,"Fabio Periandro de Almeida Hirsch"
NA,NA,"382","50",NA,NA,"Fabio Periandro de Almeida Hirsch"
NA,"040000","387","5","SEG","20:20 às 22:10","Fabio Periandro de Almeida Hirsch"
NA,NA,"382","50",NA,NA,"Fabio Periandro de Almeida Hirsch"
NA,NA,"189","1",NA,NA,"Fabio Periandro de Almeida Hirsch"
NA,NA,"327","5",NA,NA,"Fabio Periandro de Almeida Hirsch"
NA,NA,"387","5","QUA","20:20 às 22:10","Fabio Periandro de Almeida Hirsch"
NA,NA,"327","5",NA,NA,"Fabio Periandro de Almeida Hirsch"
NA,NA,"382","50",NA,NA,"Fabio Periandro de Almeida Hirsch"
NA,NA,"189","1",NA,NA,"Fabio Periandro de Almeida Hirsch"
NA,"050000","327","15","QUI","18:30 às 22:10","Geovane de Mori Peixoto"
NA,NA,"387","40",NA,NA,"Geovane de Mori Peixoto"
NA,NA,"189","4",NA,NA,"Geovane de Mori Peixoto"
NA,NA,"309","1",NA,NA,"Geovane de Mori Peixoto"
NA,"060000","387","20","SEG","08:50 às 10:40","Dirley da Cunha Junior"
NA,NA,"327","20",NA,NA,"Dirley da Cunha Junior"
NA,NA,"387","20","QUA","08:50 às 10:40","Dirley da Cunha Junior"
NA,NA,"327","20",NA,NA,"Dirley da Cunha Junior"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"DIR008 - DIREITO  ECONÔMICO","010000","382","25","SEG","08:50 às 10:40","Andre Luiz Batista Neves"
NA,NA,"308","25",NA,NA,"Andre Luiz Batista Neves"
NA,NA,NA,NA,"QUA","08:50 às 10:40","Andre Luiz Batista Neves"
NA,NA,"382","25",NA,NA,"Andre Luiz Batista Neves"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"DIR015 - DIREITO DE FAMíLIA","010000","387","5","SEG","08:50 às 10:40","Cristiana Menezes Santos"
NA,NA,"327","5",NA,NA,"Cristiana Menezes Santos"
NA,NA,"308","50",NA,NA,"Cristiana Menezes Santos"
NA,NA,"387","5","QUA","08:50 às 10:40","Cristiana Menezes Santos"
NA,NA,"327","5",NA,NA,"Cristiana Menezes Santos"
NA,NA,"308","50",NA,NA,"Cristiana Menezes Santos"
NA,"020000","308","50","SEG","10:40 às 12:30","Nilza Maria Costa dos Reis"
NA,NA,"327","5",NA,NA,"Nilza Maria Costa dos Reis"
NA,NA,"387","5",NA,NA,"Nilza Maria Costa dos Reis"
NA,NA,"327","5","QUA","10:40 às 12:30","Nilza Maria Costa dos Reis"
NA,NA,"387","5",NA,NA,"Nilza Maria Costa dos Reis"
NA,NA,"308","50",NA,NA,"Nilza Maria Costa dos Reis"
NA,"030000","382","50","SEG","18:30 às 20:20","Antonio Lago Junior"
NA,NA,"387","8",NA,NA,"Antonio Lago Junior"
NA,NA,"327","2",NA,NA,"Antonio Lago Junior"
NA,NA,"382","50","QUA","18:30 às 20:20","Antonio Lago Junior"
NA,NA,"387","8",NA,NA,"Antonio Lago Junior"
NA,NA,"327","2",NA,NA,"Antonio Lago Junior"
NA,"040000","387","8","SEG","20:20 às 22:10","Antonio Lago Junior"
NA,NA,"327","2",NA,NA,"Antonio Lago Junior"
NA,NA,"382","50",NA,NA,"Antonio Lago Junior"
NA,NA,"327","2","QUA","20:20 às 22:10","Antonio Lago Junior"
