Disciplina,Turma,Coleg.,Vagas Ofe,Dia,Horário,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ADM634 - INSTITUICOES E POLITICAS PUBLICAS,10000.0,334.0,12.0,QUA,13:55 às 16:40,Antonio Sergio Araujo Fernandes
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ADM645 - GESTAO DE SERVICOS PUBLICOS,10000.0,334.0,10.0,SEG,18:30 às 20:20,Vera Lucia Peixoto Santos Mendes
,,354.0,3.0,,,Vera Lucia Peixoto Santos Mendes
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ADM710 - TOPICOS ESPECIAIS EM ESTUDOS ORGANIZACIONAIS,10000.0,354.0,20.0,SEG,13:55 às 16:40,Genauto Carvalho de Franca Filho
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ADM711 - TOPICOS ESPECIAIS EM TECNOLOGIA E ORGANIZACOES,10000.0,354.0,10.0,QUA,08:50 às 11:35,Ernani Marques dos Santos
,,334.0,4.0,,,Ernani Marques dos Santos
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ADM790 - PESQUISA ORIENTADA,10000.0,338.0,54.0,CMB,00:00 às 23:00,Docente não informado pelo Departamento
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ADM799 - ESTAGIO DE PESQUISA,10000.0,354.0,1.0,CMB,00:00 às 23:00,Ariadne Scalfoni Rigo
,20000.0,354.0,1.0,CMB,00:00 às 23:00,Genauto Carvalho de Franca Filho
,30000.0,354.0,1.0,CMB,00:00 às 23:00,Eduardo Paes Barreto Davel
,40000.0,354.0,1.0,CMB,00:00 às 23:00,Maria Elisabete Pereira dos Santos
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"ADMB89 - PODERES LOCAIS, ORGANIZACOES E GESTAO",10000.0,354.0,6.0,TER,07:55 às 10:40,Maria Elisabete Pereira dos Santos
,,334.0,12.0,,,Maria Elisabete Pereira dos Santos
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"ADMB91 - TECNOLOGIA, INOVACAO E COMPETITIVIDADE",10000.0,354.0,2.0,QUI,14:50 às 17:35,Paulo Soares Figueiredo
,,334.0,10.0,,,Paulo Soares Figueiredo
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ADMF77 - SISTEMA DE INFORMAÇÕES E SEGURANÇA PÚBLICA,10000.0,366.0,30.0,QUI,18:30 às 20:20,Horacio Nelson Hastenreiter Filho
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ADMF78 - COMUNICAÇÃO DIALÓGICA E GESTÃO CRIATIVA DE CONFLITOS,10000.0,366.0,30.0,SAB,07:55 às 09:45,Docente não informado pelo Departamento
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ADMG16 - MÉTODOS QUANTITATIVOS,10000.0,354.0,12.0,TER,13:55 às 15:45,Adriano Leal Bruni
,,334.0,12.0,,,Adriano Leal Bruni
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
