"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ICS518 - IMUNOLOGIA CELULAR","010100","254","20","TER","09:45 às 12:30","Roberto Jose Meyer Nascimento"
NA,NA,"238","20",NA,NA,"Roberto Jose Meyer Nascimento"
NA,NA,"254","20",NA,NA,"Songeli Menezes Freire"
NA,NA,"238","20",NA,NA,"Songeli Menezes Freire"
NA,NA,NA,NA,"QUI","09:45 às 11:35","Lucas Pedreira de Carvalho"
NA,NA,"254","20",NA,NA,"Lucas Pedreira de Carvalho"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ICS526 - IMUNOTERAPIA","010100","254","20","SEG","16:40 às 18:30","Docente Visitante"
NA,NA,"238","20",NA,NA,"Docente Visitante"
NA,NA,"254","20","QUA","16:40 às 18:30","Docente não informado pelo Departamento"
NA,NA,"238","20",NA,NA,"Docente não informado pelo Departamento"
NA,NA,"254","20",NA,NA,"Docente Visitante"
NA,NA,"238","20",NA,NA,"Docente Visitante"
NA,NA,"254","20","CMB","00:00 às 00:00","Docente não informado pelo Departamento"
NA,NA,"238","20",NA,NA,"Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ICS527 - IMUNODIAGNÓSTICO LABORATORIAL","010000","238","10","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,NA,"254","10",NA,NA,"Docente não informado pelo Departamento"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ICS529 - BASES NEUROENDOCRINAS DA IMUNOLOGIA","010000","238","20","QUA","09:45 às 11:35","Silvia Lima Costa"
NA,NA,"254","20",NA,NA,"Silvia Lima Costa"
NA,NA,NA,NA,NA,NA,"Gyselle Chrystina Baccan"
NA,NA,"238","20",NA,NA,"Gyselle Chrystina Baccan"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ICS702 - TOPICOS ESPECIAIS EM IMUNOLOGIA","010000","238","10","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,NA,"254","10",NA,NA,"Docente não informado pelo Departamento"
NA,"020000","238","15","CMB","00:00 às 23:00","Vitor Antonio Fortuna"
NA,NA,"254","15",NA,NA,"Vitor Antonio Fortuna"
NA,"030000","254","15","SEX","10:40 às 12:30","Denis de Melo Soares"
NA,NA,"238","15",NA,NA,"Denis de Melo Soares"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ICS790 - PESQUISA ORIENTADA","010000","254","2","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,NA,"238","1",NA,NA,"Docente não informado pelo Departamento"
NA,"020000","238","1","CMB","00:00 às 23:00","Ajax Merces Atta"
NA,NA,"254","2",NA,NA,"Ajax Merces Atta"
NA,"030000","238","5","CMB","00:00 às 23:00","Alex Jose Leite Torres"
NA,NA,"254","1",NA,NA,"Alex Jose Leite Torres"
NA,"040000","238","5","CMB","00:00 às 23:00","Camila Alexandrina Viana de Figueiredo F"
NA,NA,"254","15",NA,NA,"Camila Alexandrina Viana de Figueiredo F"
NA,"050000","238","1","CMB","00:00 às 23:00","Denis de Melo Soares"
NA,"060000","254","2","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,"070000","254","2","CMB","00:00 às 23:00","Gyselle Chrystina Baccan"
NA,NA,"238","1",NA,NA,"Gyselle Chrystina Baccan"
NA,"080000","238","5","CMB","00:00 às 23:00","Johelle de Santana Passos Soares"
NA,"090000","254","7","CMB","00:00 às 23:00","Lucas Pedreira de Carvalho"
NA,NA,"238","5",NA,NA,"Lucas Pedreira de Carvalho"
NA,"100000","254","4","CMB","00:00 às 23:00","Luciana Santos Cardoso"
NA,NA,"238","2",NA,NA,"Luciana Santos Cardoso"
NA,"110000","254","2","CMB","00:00 às 23:00","Maria Luiza Brito de Sousa Atta"
NA,"120000","254","1","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,"130000","254","1","CMB","00:00 às 23:00","Maria de Fatima Dias Costa"
NA,NA,"238","2",NA,NA,"Maria de Fatima Dias Costa"
NA,"140000","238","1","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,NA,"254","1",NA,NA,"Docente não informado pelo Departamento"
NA,"150000","254","6","CMB","00:00 às 23:00","Docente não informado pelo Departamento"
NA,NA,"238","2",NA,NA,"Docente não informado pelo Departamento"
