"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FCC001 - CONTABILIDADE GERAL I","010000","112","15","TER","07:00 às 08:50","Joseilton Silveira da Rocha"
NA,NA,"226","10",NA,NA,"Joseilton Silveira da Rocha"
NA,NA,"112","15","QUI","07:00 às 08:50","Joseilton Silveira da Rocha"
NA,NA,"226","10",NA,NA,"Joseilton Silveira da Rocha"
NA,"020000","387","20","SEG","18:30 às 20:20","Antonio Gualberto Pereira"
NA,NA,"189","1",NA,NA,"Antonio Gualberto Pereira"
NA,NA,"112","10",NA,NA,"Antonio Gualberto Pereira"
NA,NA,"286","24",NA,NA,"Antonio Gualberto Pereira"
NA,NA,"112","10","QUA","18:30 às 20:20","Antonio Gualberto Pereira"
NA,NA,"189","1",NA,NA,"Antonio Gualberto Pereira"
NA,NA,"387","20",NA,NA,"Antonio Gualberto Pereira"
NA,NA,"286","24",NA,NA,"Antonio Gualberto Pereira"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FCC009 - AUDITORIA I","010000","380","5","SEG","10:40 às 12:30","Jorge de Souza Bispo"
NA,NA,"387","5",NA,NA,"Jorge de Souza Bispo"
NA,NA,"301","5",NA,NA,"Jorge de Souza Bispo"
NA,NA,"304","35",NA,NA,"Jorge de Souza Bispo"
NA,NA,"380","5","QUA","10:40 às 12:30","Jorge de Souza Bispo"
NA,NA,"304","35",NA,NA,"Jorge de Souza Bispo"
NA,NA,"387","5",NA,NA,"Jorge de Souza Bispo"
NA,NA,"301","5",NA,NA,"Jorge de Souza Bispo"
NA,"020000","380","5","SEG","08:50 às 10:40","Celia Oliveira de Jesus Sacramento"
NA,NA,"304","25",NA,NA,"Celia Oliveira de Jesus Sacramento"
NA,NA,"301","15",NA,NA,"Celia Oliveira de Jesus Sacramento"
NA,NA,"387","5",NA,NA,"Celia Oliveira de Jesus Sacramento"
NA,NA,"304","25","QUA","08:50 às 10:40","Celia Oliveira de Jesus Sacramento"
NA,NA,"301","15",NA,NA,"Celia Oliveira de Jesus Sacramento"
NA,NA,"387","5",NA,NA,"Celia Oliveira de Jesus Sacramento"
NA,NA,"380","5",NA,NA,"Celia Oliveira de Jesus Sacramento"
NA,"030000","380","25","SEG","18:30 às 20:20","Jorge de Souza Bispo"
NA,NA,"304","20",NA,NA,"Jorge de Souza Bispo"
NA,NA,"387","5",NA,NA,"Jorge de Souza Bispo"
NA,NA,"304","20","QUA","18:30 às 20:20","Jorge de Souza Bispo"
NA,NA,"387","5",NA,NA,"Jorge de Souza Bispo"
NA,NA,"380","25",NA,NA,"Jorge de Souza Bispo"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FCC010 - AUDITORIA II","010000","380","10","SEG","07:00 às 08:50","Celia Oliveira de Jesus Sacramento"
NA,NA,"304","40",NA,NA,"Celia Oliveira de Jesus Sacramento"
NA,NA,NA,NA,"QUA","07:00 às 08:50","Celia Oliveira de Jesus Sacramento"
NA,NA,"380","10",NA,NA,"Celia Oliveira de Jesus Sacramento"
NA,"020000","380","25","SEG","18:30 às 20:20","Elcimar de Oliveira Lima"
NA,NA,"304","25",NA,NA,"Elcimar de Oliveira Lima"
NA,NA,NA,NA,"QUA","18:30 às 20:20","Elcimar de Oliveira Lima"
NA,NA,"380","25",NA,NA,"Elcimar de Oliveira Lima"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FCC017 - ESTAGIO EM CONTABILIDADE","000001","304","10","CMB","00:00 às 23:00","Jorge de Souza Bispo"
NA,"000002","304","10","CMB","00:00 às 23:00","Sheizi Calheira de Freitas"
NA,"000003","380","5","CMB","00:00 às 23:00","Joseilton Silveira da Rocha"
NA,NA,"304","10",NA,NA,"Joseilton Silveira da Rocha"
NA,"000004","380","20","CMB","00:00 às 23:00","Carolina Venturini Marcelino"
NA,"000005","304","5","CMB","00:00 às 23:00","Joseilton Silveira da Rocha"
NA,NA,"380","10",NA,NA,"Joseilton Silveira da Rocha"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FCC019 - CONTABILIDADE E ANALISE DE BALANCO I","010000","305","45","TER","08:50 às 10:40","Elcimar de Oliveira Lima"
NA,NA,"226","5",NA,NA,"Elcimar de Oliveira Lima"
NA,NA,"190","1",NA,NA,"Elcimar de Oliveira Lima"
NA,NA,"305","45","QUI","08:50 às 10:40","Elcimar de Oliveira Lima"
NA,NA,"190","1",NA,NA,"Elcimar de Oliveira Lima"
NA,NA,"226","5",NA,NA,"Elcimar de Oliveira Lima"
