"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"MAT045 - PROCESSAMENTO DE DADOS","010100","102","8","SEG","07:00 às 08:50","Gustavo Bittencourt Figueiredo"
NA,NA,"118","5",NA,NA,"Gustavo Bittencourt Figueiredo"
NA,NA,"111","5",NA,NA,"Gustavo Bittencourt Figueiredo"
NA,NA,"104","25",NA,NA,"Gustavo Bittencourt Figueiredo"
NA,NA,"190","7",NA,NA,"Gustavo Bittencourt Figueiredo"
NA,NA,"118","5","QUA","07:00 às 08:50","Gustavo Bittencourt Figueiredo"
NA,NA,"111","5",NA,NA,"Gustavo Bittencourt Figueiredo"
NA,NA,"104","25",NA,NA,"Gustavo Bittencourt Figueiredo"
NA,NA,"190","7",NA,NA,"Gustavo Bittencourt Figueiredo"
NA,NA,"102","8",NA,NA,"Gustavo Bittencourt Figueiredo"
NA,"020200","111","3","SEG","13:00 às 14:50","Cassio Vinicius Serafim Prazeres"
NA,NA,"107","15",NA,NA,"Cassio Vinicius Serafim Prazeres"
NA,NA,"104","20",NA,NA,"Cassio Vinicius Serafim Prazeres"
NA,NA,"102","8",NA,NA,"Cassio Vinicius Serafim Prazeres"
NA,NA,"118","2",NA,NA,"Cassio Vinicius Serafim Prazeres"
NA,NA,"190","2",NA,NA,"Cassio Vinicius Serafim Prazeres"
NA,NA,NA,NA,"QUA","13:00 às 14:50","Cassio Vinicius Serafim Prazeres"
NA,NA,"102","8",NA,NA,"Cassio Vinicius Serafim Prazeres"
NA,NA,"107","15",NA,NA,"Cassio Vinicius Serafim Prazeres"
NA,NA,"111","3",NA,NA,"Cassio Vinicius Serafim Prazeres"
NA,NA,"118","2",NA,NA,"Cassio Vinicius Serafim Prazeres"
NA,NA,"104","20",NA,NA,"Cassio Vinicius Serafim Prazeres"
NA,"030300","103","5","TER","10:40 às 12:30","Ricardo Araujo Rios"
NA,NA,"111","4",NA,NA,"Ricardo Araujo Rios"
NA,NA,"107","4",NA,NA,"Ricardo Araujo Rios"
NA,NA,"105","13",NA,NA,"Ricardo Araujo Rios"
NA,NA,"102","24",NA,NA,"Ricardo Araujo Rios"
NA,NA,"103","5","QUI","10:40 às 12:30","Ricardo Araujo Rios"
NA,NA,"107","4",NA,NA,"Ricardo Araujo Rios"
NA,NA,"105","13",NA,NA,"Ricardo Araujo Rios"
NA,NA,"111","4",NA,NA,"Ricardo Araujo Rios"
NA,NA,"102","24",NA,NA,"Ricardo Araujo Rios"
NA,"040400","183","4","TER","14:50 às 16:40","Danilo Barbosa Coimbra"
NA,NA,"118","5",NA,NA,"Danilo Barbosa Coimbra"
NA,NA,"105","19",NA,NA,"Danilo Barbosa Coimbra"
NA,NA,"119","2",NA,NA,"Danilo Barbosa Coimbra"
NA,NA,"102","20",NA,NA,"Danilo Barbosa Coimbra"
NA,NA,"119","2","QUI","14:50 às 16:40","Danilo Barbosa Coimbra"
NA,NA,"183","4",NA,NA,"Danilo Barbosa Coimbra"
NA,NA,"118","5",NA,NA,"Danilo Barbosa Coimbra"
NA,NA,"105","19",NA,NA,"Danilo Barbosa Coimbra"
NA,NA,"102","20",NA,NA,"Danilo Barbosa Coimbra"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"MAT115 - INTRODUCAO AO PROCESSAMENTO DE DADOS","010100","182","10","TER","18:30 às 20:20","Docente Substituto a Contratar"
NA,NA,"190","10",NA,NA,"Docente Substituto a Contratar"
NA,NA,"116","3",NA,NA,"Docente Substituto a Contratar"
NA,NA,"109","5",NA,NA,"Docente Substituto a Contratar"
NA,NA,"209","8",NA,NA,"Docente Substituto a Contratar"
NA,NA,"109","5","QUI","18:30 às 20:20","Docente Substituto a Contratar"
NA,NA,"209","8",NA,NA,"Docente Substituto a Contratar"
NA,NA,"190","10",NA,NA,"Docente Substituto a Contratar"
NA,NA,"182","10",NA,NA,"Docente Substituto a Contratar"
NA,NA,"116","3",NA,NA,"Docente Substituto a Contratar"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"MAT174 - CÁLCULO NUMÉRICO  I","010100","181","3","SEG","14:50 às 16:40","Paul Denis Etienne Regnier"
NA,NA,"112","10",NA,NA,"Paul Denis Etienne Regnier"
NA,NA,"102","30",NA,NA,"Paul Denis Etienne Regnier"
NA,NA,"108","10",NA,NA,"Paul Denis Etienne Regnier"
NA,NA,"116","2",NA,NA,"Paul Denis Etienne Regnier"
NA,NA,NA,NA,"QUA","14:50 às 16:40","Paul Denis Etienne Regnier"
NA,NA,"112","10",NA,NA,"Paul Denis Etienne Regnier"
NA,NA,"181","3",NA,NA,"Paul Denis Etienne Regnier"
NA,NA,"102","30",NA,NA,"Paul Denis Etienne Regnier"
NA,NA,"108","10",NA,NA,"Paul Denis Etienne Regnier"
NA,"020200","103","5","TER","07:00 às 08:50","Docente Substituto a Contratar"
