Disciplina,Turma,Coleg.,Vagas Ofe,Dia,Horário,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
FCH001 - INTRODUÇÃO À FILOSOFIA,10000.0,308.0,60.0,SEG,07:00 às 08:50,Genildo Ferreira da Silva
,,,,QUA,07:00 às 08:50,Genildo Ferreira da Silva
,20000.0,308.0,60.0,TER,07:00 às 08:50,Flavio Vieira Curvello
,,,,QUI,07:00 às 08:50,Flavio Vieira Curvello
,30000.0,382.0,60.0,SEX,18:30 às 22:10,Leidiane Coimbra de Lima Castro
,40000.0,382.0,30.0,TER,20:20 às 22:10,Juliana de Moraes Monteiro
,,188.0,2.0,,,Juliana de Moraes Monteiro
,,881.0,2.0,,,Juliana de Moraes Monteiro
,,106.0,5.0,,,Juliana de Moraes Monteiro
,,386.0,20.0,,,Juliana de Moraes Monteiro
,,382.0,30.0,QUI,20:20 às 22:10,Juliana de Moraes Monteiro
,,881.0,2.0,,,Juliana de Moraes Monteiro
,,386.0,20.0,,,Juliana de Moraes Monteiro
,,188.0,2.0,,,Juliana de Moraes Monteiro
,,106.0,5.0,,,Juliana de Moraes Monteiro
,50000.0,380.0,5.0,TER,20:20 às 22:10,Daniel Alves Gilly de Miranda
,,310.0,20.0,,,Daniel Alves Gilly de Miranda
,,304.0,5.0,,,Daniel Alves Gilly de Miranda
,,382.0,30.0,,,Daniel Alves Gilly de Miranda
,,380.0,5.0,QUI,20:20 às 22:10,Daniel Alves Gilly de Miranda
,,382.0,30.0,,,Daniel Alves Gilly de Miranda
,,310.0,20.0,,,Daniel Alves Gilly de Miranda
,,304.0,5.0,,,Daniel Alves Gilly de Miranda
,60000.0,109.0,35.0,SEG,08:50 às 10:40,Leidiane Coimbra de Lima Castro
,,580.0,10.0,,,Leidiane Coimbra de Lima Castro
,,515.0,5.0,,,Leidiane Coimbra de Lima Castro
,,506.0,2.0,,,Leidiane Coimbra de Lima Castro
,,515.0,5.0,SEX,08:50 às 10:40,Leidiane Coimbra de Lima Castro
,,506.0,2.0,,,Leidiane Coimbra de Lima Castro
,,109.0,35.0,,,Leidiane Coimbra de Lima Castro
,,580.0,10.0,,,Leidiane Coimbra de Lima Castro
,70000.0,301.0,45.0,SEG,10:40 às 12:30,Leidiane Coimbra de Lima Castro
,,,,SEX,10:40 às 12:30,Leidiane Coimbra de Lima Castro
,80000.0,380.0,5.0,TER,07:00 às 08:50,Daniel Alves Gilly de Miranda
,,301.0,50.0,,,Daniel Alves Gilly de Miranda
,,304.0,5.0,,,Daniel Alves Gilly de Miranda
,,380.0,5.0,QUI,07:00 às 08:50,Daniel Alves Gilly de Miranda
,,304.0,5.0,,,Daniel Alves Gilly de Miranda
,,301.0,50.0,,,Daniel Alves Gilly de Miranda
,90000.0,305.0,45.0,SEX,08:50 às 12:30,Daniel Alves Gilly de Miranda
,100000.0,314.0,45.0,TER,07:00 às 08:50,Juliana de Moraes Monteiro
,,,,QUI,07:00 às 08:50,Juliana de Moraes Monteiro
,110000.0,387.0,5.0,SEG,08:50 às 10:40,Mariana de Almeida Campos
,,313.0,45.0,,,Mariana de Almeida Campos
,,327.0,10.0,,,Mariana de Almeida Campos
