Disciplina,Turma,Coleg.,Vagas Ofe,Dia,Horário,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MEV526 - TOPICOS EM SAUDE ANIMAL,10000.0,247.0,40.0,QUI,08:50 às 11:35,Marion Pereira da Costa
,,265.0,40.0,,,Marion Pereira da Costa
,,247.0,40.0,,,Melissa Hanzen Pinna Valentim
,,265.0,40.0,,,Melissa Hanzen Pinna Valentim
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MEV527 - SEMINARIO DE PESQUISA I,10000.0,247.0,40.0,QUA,09:45 às 11:35,Carlos Roberto Franke
,,265.0,40.0,,,Carlos Roberto Franke
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MEV540 - FISIOLOGIA DA REPRODUCAO DA FEMEA,10000.0,265.0,40.0,TER,08:50 às 10:40,Antonio de Lisboa Ribeiro Filho
,,247.0,40.0,,,Antonio de Lisboa Ribeiro Filho
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MEV700 - TOPICOS EM HEMATOLOGIA VETERINARIA,10100.0,265.0,40.0,SEG,13:55 às 15:45,Maria Consuelo Caribe Ayres
,,247.0,40.0,,,Maria Consuelo Caribe Ayres
,,265.0,40.0,,15:45 às 16:40,Maria Consuelo Caribe Ayres
,,247.0,40.0,,,Maria Consuelo Caribe Ayres
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
MEV790 - PESQUISA ORIENTADA,10000.0,265.0,15.0,CMB,00:00 às 23:00,Alessandra Estrela da Silva Lima
,,247.0,15.0,,,Alessandra Estrela da Silva Lima
,20000.0,247.0,15.0,CMB,00:00 às 23:00,Antonio de Lisboa Ribeiro Filho
,,265.0,15.0,,,Antonio de Lisboa Ribeiro Filho
,30000.0,265.0,15.0,CMB,00:00 às 23:00,Arianne Pontes Oria
,,247.0,15.0,,,Arianne Pontes Oria
,40000.0,265.0,15.0,CMB,00:00 às 23:00,Alessandra Estrela da Silva Lima
,,247.0,15.0,,,Alessandra Estrela da Silva Lima
,50000.0,265.0,15.0,CMB,00:00 às 23:00,Carlos Roberto Franke
,,247.0,15.0,,,Carlos Roberto Franke
,60000.0,265.0,15.0,CMB,00:00 às 23:00,Joao Moreira da Costa Neto
,,247.0,15.0,,,Joao Moreira da Costa Neto
,70000.0,265.0,15.0,CMB,00:00 às 23:00,Clarisse Simoes Coelho
,,247.0,15.0,,,Clarisse Simoes Coelho
,80000.0,265.0,15.0,CMB,00:00 às 23:00,Alessandra Estrela da Silva Lima
,,247.0,15.0,,,Alessandra Estrela da Silva Lima
,90000.0,265.0,15.0,CMB,00:00 às 23:00,Luis Fernando Batista Pinto
,,247.0,15.0,,,Luis Fernando Batista Pinto
,100000.0,247.0,15.0,CMB,00:00 às 23:00,Luis Fernando Pita Gondim
,,265.0,15.0,,,Luis Fernando Pita Gondim
,110000.0,265.0,15.0,CMB,00:00 às 23:00,Alessandra Estrela da Silva Lima
,,247.0,15.0,,,Alessandra Estrela da Silva Lima
,120000.0,247.0,15.0,CMB,00:00 às 23:00,Maria Consuelo Caribe Ayres
,,265.0,15.0,,,Maria Consuelo Caribe Ayres
