Disciplina,Turma,Coleg.,Vagas Ofe,Dia,HorÃ¡rio,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ECO001 - FUNDAMENTOS DE ECONOMIA,10000.0,207.0,50.0,SEG,07:00 Ã s 09:45,Luiz Antonio Mattos Filgueiras
,20000.0,327.0,12.0,QUI,07:00 Ã s 09:45,Fernando da Silva Sant Anna
,,189.0,5.0,,,Fernando da Silva Sant Anna
,,512.0,5.0,,,Fernando da Silva Sant Anna
,,387.0,10.0,,,Fernando da Silva Sant Anna
,,284.0,3.0,,,Fernando da Silva Sant Anna
,,190.0,5.0,,,Fernando da Silva Sant Anna
,30000.0,109.0,2.0,SEX,07:55 Ã s 10:40,Fernando da Silva Sant Anna
,,512.0,9.0,,,Fernando da Silva Sant Anna
,,515.0,5.0,,,Fernando da Silva Sant Anna
,,112.0,15.0,,,Fernando da Silva Sant Anna
,,195.0,5.0,,,Fernando da Silva Sant Anna
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ECO134 - ECONOMIA RURAL,10000.0,286.0,2.0,SEG,16:40 Ã s 18:30,Alynson dos Santos Rocha
,,206.0,25.0,,,Alynson dos Santos Rocha
,,190.0,5.0,,,Alynson dos Santos Rocha
,,189.0,5.0,,,Alynson dos Santos Rocha
,,226.0,2.0,,,Alynson dos Santos Rocha
,,286.0,2.0,,18:30 Ã s 19:25,Alynson dos Santos Rocha
,,206.0,25.0,,,Alynson dos Santos Rocha
,,226.0,2.0,,,Alynson dos Santos Rocha
,,189.0,5.0,,,Alynson dos Santos Rocha
,,190.0,5.0,,,Alynson dos Santos Rocha
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ECO142 - ECONOMIA BRASILEIRA,10000.0,327.0,12.0,SEX,10:40 Ã s 12:30,Arismar Cerqueira Sodre
,,387.0,10.0,,,Arismar Cerqueira Sodre
,,308.0,3.0,,,Arismar Cerqueira Sodre
,,304.0,16.0,,,Arismar Cerqueira Sodre
,,382.0,2.0,,,Arismar Cerqueira Sodre
,,185.0,2.0,,,Arismar Cerqueira Sodre
,,308.0,3.0,,13:00 Ã s 13:55,Arismar Cerqueira Sodre
,,304.0,16.0,,,Arismar Cerqueira Sodre
,,185.0,2.0,,,Arismar Cerqueira Sodre
,,327.0,12.0,,,Arismar Cerqueira Sodre
,,387.0,10.0,,,Arismar Cerqueira Sodre
,,382.0,2.0,,,Arismar Cerqueira Sodre
,20000.0,515.0,5.0,SEG,08:50 Ã s 11:35,Paulo Raimundo Almeida Brito
,,301.0,50.0,,,Paulo Raimundo Almeida Brito
,30000.0,301.0,50.0,SEX,08:50 Ã s 11:35,Paulo Raimundo Almeida Brito
,40000.0,380.0,50.0,SEX,18:30 Ã s 21:15,Alynson dos Santos Rocha
,,304.0,5.0,,,Alynson dos Santos Rocha
,50000.0,116.0,2.0,TER,07:00 Ã s 09:45,Paulo Raimundo Almeida Brito
,,207.0,3.0,,,Paulo Raimundo Almeida Brito
,,304.0,50.0,,,Paulo Raimundo Almeida Brito
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
