Disciplina,Turma,Coleg.,Vagas Ofe,Dia,Horário,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ISC001 - INTRODUÇÃO À SAÚDE COLETIVA,10100.0,283.0,18.0,QUA,18:30 às 20:20,Marcio Santos da Natividade
,,,,,20:20 às 22:10,Marcio Santos da Natividade
,20200.0,283.0,33.0,QUA,18:30 às 20:20,Berenice Temoteo da Silva
,,,,,20:20 às 22:10,Berenice Temoteo da Silva
,30300.0,210.0,43.0,QUA,16:40 às 18:30,Dandara de Oliveira Ramos
,,,,SEX,16:40 às 18:30,Jorge Alberto Bernstein Iriart
,40400.0,222.0,25.0,QUA,13:00 às 14:50,Leny Alves Bomfim Trad
,,286.0,5.0,,,Leny Alves Bomfim Trad
,,222.0,25.0,,14:50 às 16:40,Leny Alves Bomfim Trad
,,286.0,5.0,,,Leny Alves Bomfim Trad
,50500.0,327.0,4.0,QUA,13:00 às 14:50,Ana Paula dos Reis
,,222.0,25.0,,,Ana Paula dos Reis
,,327.0,4.0,,14:50 às 16:40,Ana Paula dos Reis
,,222.0,25.0,,,Ana Paula dos Reis
,60600.0,883.0,30.0,QUA,13:00 às 14:50,Berenice Temoteo da Silva
,,,,,14:50 às 16:40,Berenice Temoteo da Silva
,70700.0,286.0,5.0,QUI,08:50 às 10:40,Litza Andrade Cunha
,,208.0,25.0,,,Litza Andrade Cunha
,,286.0,5.0,,10:40 às 12:30,Litza Andrade Cunha
,,208.0,25.0,,,Litza Andrade Cunha
,80800.0,208.0,27.0,QUI,08:50 às 10:40,Monica de Oliveira Nunes De Torrente
,,,,,10:40 às 12:30,Monica de Oliveira Nunes De Torrente
,90900.0,208.0,28.0,QUI,08:50 às 10:40,Jorge Alberto Bernstein Iriart
,,,,,10:40 às 12:30,Jorge Alberto Bernstein Iriart
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ISC002 - EPIDEMIOLOGIA,10101.0,207.0,20.0,TER,13:00 às 13:55,Florisneide Rodrigues Barreto
,,,,,13:55 às 15:45,Florisneide Rodrigues Barreto
,,,,QUI,13:00 às 15:45,Florisneide Rodrigues Barreto
,20202.0,207.0,20.0,TER,13:00 às 13:55,Darci Neves dos Santos
,,,,,13:55 às 15:45,Darci Neves dos Santos
,,,,QUI,13:00 às 15:45,Darci Neves dos Santos
,30303.0,207.0,15.0,TER,13:00 às 13:55,Marcio Santos da Natividade
,,286.0,5.0,,,Marcio Santos da Natividade
,,,,,13:55 às 15:45,Marcio Santos da Natividade
,,207.0,15.0,,,Marcio Santos da Natividade
,,286.0,5.0,QUI,13:00 às 15:45,Marcio Santos da Natividade
,,207.0,15.0,,,Marcio Santos da Natividade
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ISCA44 - TEORIAS SOCIAIS EM SAÚDE,10000.0,387.0,4.0,QUI,18:30 às 22:10,Clarice Santos Mota
,,286.0,6.0,,,Clarice Santos Mota
,,283.0,25.0,,,Clarice Santos Mota
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
