"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"DAN001 - METODO DE TREINAMENTO  INDIVIDUAL","010100","581","20","QUA","18:30 às 20:20","Lucas Valentim Rocha"
NA,NA,NA,NA,NA,"20:20 às 22:10","Lucas Valentim Rocha"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"DAN005 - ESTUDO MONOGRAFICO SOBRE TOPICOS EM DANCA","010000","503","25","TER","08:50 às 10:40","Isabelle Cordeiro Saint Clair da Silveir"
NA,NA,NA,NA,NA,"10:40 às 12:30","Isabelle Cordeiro Saint Clair da Silveir"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"DAN051 - PRÁTICA DA DANÇA","010000","327","10","QUA","13:55 às 16:40","Maria Aparecida Linhares dos Santos Silv"
NA,NA,"286","10",NA,NA,"Maria Aparecida Linhares dos Santos Silv"
NA,NA,"226","10",NA,NA,"Maria Aparecida Linhares dos Santos Silv"
NA,NA,"387","10",NA,NA,"Maria Aparecida Linhares dos Santos Silv"
NA,"020000","226","25","TER","14:50 às 17:35","Maira Spanghero Ferreira"
NA,NA,"286","15",NA,NA,"Maira Spanghero Ferreira"
NA,"030000","515","15","SEX","14:50 às 17:35","Docente Substituto a Contratar"
NA,NA,"327","12",NA,NA,"Docente Substituto a Contratar"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"DAN062 - ELEMENTOS DA DANCA I","010000","286","5","SEX","13:00 às 15:45","Ademir Gomes de Jesus"
NA,NA,"226","30",NA,NA,"Ademir Gomes de Jesus"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"DAN068 - DANCA FOLCLORICA I","010000","226","10","TER","14:50 às 17:35","Ademir Gomes de Jesus"
NA,NA,"286","5",NA,NA,"Ademir Gomes de Jesus"
NA,NA,"581","5",NA,NA,"Ademir Gomes de Jesus"
NA,NA,"515","10",NA,NA,"Ademir Gomes de Jesus"
NA,"020000","226","6","QUI","14:50 às 17:35","Neuza Maria Saad"
NA,NA,"327","5",NA,NA,"Neuza Maria Saad"
NA,NA,"315","10",NA,NA,"Neuza Maria Saad"
NA,NA,"286","5",NA,NA,"Neuza Maria Saad"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"DAN084 - EXPRESSAO CORPORAL I","010100","286","5","TER","13:00 às 14:50","Neuza Maria Saad"
NA,NA,"190","5",NA,NA,"Neuza Maria Saad"
NA,NA,"226","20",NA,NA,"Neuza Maria Saad"
NA,NA,NA,NA,"QUI","13:00 às 14:50","Neuza Maria Saad"
NA,NA,"286","5",NA,NA,"Neuza Maria Saad"
NA,NA,"190","5",NA,NA,"Neuza Maria Saad"
NA,"020200","515","15","TER","13:00 às 14:50","Maria Aparecida Linhares dos Santos Silv"
NA,NA,"327","8",NA,NA,"Maria Aparecida Linhares dos Santos Silv"
NA,NA,"315","10",NA,NA,"Maria Aparecida Linhares dos Santos Silv"
NA,NA,"515","15","QUI","13:00 às 14:50","Maria Aparecida Linhares dos Santos Silv"
NA,NA,"327","8",NA,NA,"Maria Aparecida Linhares dos Santos Silv"
NA,NA,"315","10",NA,NA,"Maria Aparecida Linhares dos Santos Silv"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"DAN155 - TECNICA DO BALLET CLASSICO I","010100","581","10","TER","19:25 às 21:15","Luciane Sarmento Pugliese"
NA,NA,"226","5",NA,NA,"Luciane Sarmento Pugliese"
NA,NA,"581","10","QUI","19:25 às 21:15","Luciane Sarmento Pugliese"
NA,NA,"226","5",NA,NA,"Luciane Sarmento Pugliese"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"DAN156 - TECNICA DO BALLET CLASSICO II","010100","503","10","TER","14:50 às 16:40","Maria Aparecida Linhares dos Santos Silv"
NA,NA,"226","5",NA,NA,"Maria Aparecida Linhares dos Santos Silv"
NA,NA,"503","10","QUI","14:50 às 16:40","Maria Aparecida Linhares dos Santos Silv"
NA,NA,"226","5",NA,NA,"Maria Aparecida Linhares dos Santos Silv"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
