Disciplina,Turma,Coleg.,Vagas Ofe,Dia,Horário,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ENFA79 - ACCS:ABORD INTERDISC E TRANSDISC PROBL SAUDE RELAC VIOLÊNCIA,100.0,318.0,2.0,SEG,13:55 às 15:45,Nadirlene Pereira Gomes
,,205.0,2.0,,,Nadirlene Pereira Gomes
,,325.0,2.0,,,Nadirlene Pereira Gomes
,,327.0,4.0,,,Nadirlene Pereira Gomes
,,226.0,2.0,,,Nadirlene Pereira Gomes
,,286.0,2.0,,,Nadirlene Pereira Gomes
,,313.0,2.0,,,Nadirlene Pereira Gomes
,,208.0,2.0,,,Nadirlene Pereira Gomes
,,203.0,10.0,,,Nadirlene Pereira Gomes
,,308.0,2.0,,,Nadirlene Pereira Gomes
,,286.0,2.0,,15:45 às 17:35,Rosana Maria de Oliveira Silva
,,313.0,2.0,,,Rosana Maria de Oliveira Silva
,,226.0,2.0,,,Rosana Maria de Oliveira Silva
,,318.0,2.0,,,Rosana Maria de Oliveira Silva
,,308.0,2.0,,,Rosana Maria de Oliveira Silva
,,327.0,4.0,,,Rosana Maria de Oliveira Silva
,,325.0,2.0,,,Rosana Maria de Oliveira Silva
,,208.0,2.0,,,Rosana Maria de Oliveira Silva
,,205.0,2.0,,,Rosana Maria de Oliveira Silva
,,203.0,10.0,,,Rosana Maria de Oliveira Silva
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ENFA84 - VIGILÂNCIA EM SAÚDE,10100.0,203.0,14.0,TER,07:55 às 09:45,Maria Aladilce de Souza
,,,,,,Daniela Gomes dos Santos Biscarde
,,,,,09:45 às 12:30,Daniela Gomes dos Santos Biscarde
,,,,CMB,00:00 às 00:00,Docente não informado pelo Departamento
,10200.0,203.0,14.0,TER,07:55 às 09:45,Maria Aladilce de Souza
,,,,,,Daniela Gomes dos Santos Biscarde
,,,,,09:45 às 12:30,Maria Aladilce de Souza
,,,,CMB,00:00 às 00:00,Docente não informado pelo Departamento
,10300.0,203.0,14.0,TER,07:55 às 09:45,Maria Aladilce de Souza
,,,,,,Daniela Gomes dos Santos Biscarde
,,,,,09:45 às 12:30,Tiago Parada Costa Silva
,,,,CMB,00:00 às 00:00,Docente não informado pelo Departamento
,10400.0,203.0,14.0,TER,07:55 às 09:45,Maria Aladilce de Souza
,,,,,,Daniela Gomes dos Santos Biscarde
,,,,,09:45 às 12:30,Marilia Santos Fontoura
,,,,CMB,00:00 às 00:00,Docente não informado pelo Departamento
,10500.0,203.0,14.0,TER,07:55 às 09:45,Maria Aladilce de Souza
,,,,,,Daniela Gomes dos Santos Biscarde
,,,,,09:45 às 12:30,Melissa Almeida Silva
,,,,CMB,00:00 às 00:00,Docente não informado pelo Departamento
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
ENFA85 - ATENÇÃO BÁSICA EM SITUAÇÕES DE URGÊNCIA E EMERGÊNCIA NA COMU,10100.0,203.0,6.0,QUI,07:55 às 08:50,Paloma de Castro Brandao
,,,,,08:50 às 10:40,Paloma de Castro Brandao
,,,,CMB,00:00 às 00:00,Docente não informado pelo Departamento
