"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FCH001 - INTRODUÇÃO À FILOSOFIA","010000","308","60","SEG","07:00 às 08:50","Genildo Ferreira da Silva"
NA,NA,NA,NA,"QUA","07:00 às 08:50","Genildo Ferreira da Silva"
NA,"020000","308","60","SEG","08:50 às 10:40","Mariana de Almeida Campos"
NA,NA,NA,NA,"QUA","08:50 às 10:40","Mariana de Almeida Campos"
NA,"030000","382","60","TER","20:20 às 22:10","Juliana de Moraes Monteiro"
NA,NA,"380","5",NA,NA,"Juliana de Moraes Monteiro"
NA,NA,NA,NA,"QUI","20:20 às 22:10","Juliana de Moraes Monteiro"
NA,NA,"382","60",NA,NA,"Juliana de Moraes Monteiro"
NA,"040000","386","5","SEX","18:30 às 22:10","Daniel Alves Gilly de Miranda"
NA,NA,"382","60",NA,NA,"Daniel Alves Gilly de Miranda"
NA,"050000","311","35","TER","07:00 às 08:50","Flavio Vieira Curvello"
NA,NA,"327","10",NA,NA,"Flavio Vieira Curvello"
NA,NA,"515","10",NA,NA,"Flavio Vieira Curvello"
NA,NA,"327","10","QUI","07:00 às 08:50","Flavio Vieira Curvello"
NA,NA,"311","35",NA,NA,"Flavio Vieira Curvello"
NA,NA,"515","10",NA,NA,"Flavio Vieira Curvello"
NA,"060000","327","6","SEG","08:50 às 10:40","Francisco de Assis Silva"
NA,NA,"313","45",NA,NA,"Francisco de Assis Silva"
NA,NA,"515","6",NA,NA,"Francisco de Assis Silva"
NA,NA,NA,NA,"QUA","08:50 às 10:40","Francisco de Assis Silva"
NA,NA,"313","45",NA,NA,"Francisco de Assis Silva"
NA,NA,"327","6",NA,NA,"Francisco de Assis Silva"
NA,"070000","301","45","SEG","10:40 às 12:30","Leidiane Coimbra de Lima Castro"
NA,NA,"111","2",NA,NA,"Leidiane Coimbra de Lima Castro"
NA,NA,"190","5",NA,NA,"Leidiane Coimbra de Lima Castro"
NA,NA,"111","2","SEX","10:40 às 12:30","Leidiane Coimbra de Lima Castro"
NA,NA,"301","45",NA,NA,"Leidiane Coimbra de Lima Castro"
NA,NA,"190","5",NA,NA,"Leidiane Coimbra de Lima Castro"
NA,"080000","301","45","TER","07:00 às 08:50","Leidiane Coimbra de Lima Castro"
NA,NA,"190","5",NA,NA,"Leidiane Coimbra de Lima Castro"
NA,NA,"304","5",NA,NA,"Leidiane Coimbra de Lima Castro"
NA,NA,"380","5",NA,NA,"Leidiane Coimbra de Lima Castro"
NA,NA,"301","45","QUI","07:00 às 08:50","Leidiane Coimbra de Lima Castro"
NA,NA,"380","5",NA,NA,"Leidiane Coimbra de Lima Castro"
NA,NA,"304","5",NA,NA,"Leidiane Coimbra de Lima Castro"
NA,NA,"190","5",NA,NA,"Leidiane Coimbra de Lima Castro"
NA,"090000","310","15","SEG","18:30 às 20:20","Daniel Alves Gilly de Miranda"
NA,NA,"188","5",NA,NA,"Daniel Alves Gilly de Miranda"
NA,NA,"182","30",NA,NA,"Daniel Alves Gilly de Miranda"
NA,NA,"386","10",NA,NA,"Daniel Alves Gilly de Miranda"
NA,NA,NA,NA,"QUA","18:30 às 20:20","Daniel Alves Gilly de Miranda"
NA,NA,"188","5",NA,NA,"Daniel Alves Gilly de Miranda"
NA,NA,"310","15",NA,NA,"Daniel Alves Gilly de Miranda"
NA,NA,"182","30",NA,NA,"Daniel Alves Gilly de Miranda"
NA,"100000","303","58","SEG","15:45 às 17:35","Daniel Alves Gilly de Miranda"
NA,NA,"190","2",NA,NA,"Daniel Alves Gilly de Miranda"
NA,NA,NA,NA,"QUA","15:45 às 17:35","Daniel Alves Gilly de Miranda"
NA,NA,"303","58",NA,NA,"Daniel Alves Gilly de Miranda"
NA,"110000","305","45","SEX","08:50 às 12:30","Francisco de Assis Silva"
NA,NA,"380","5",NA,NA,"Francisco de Assis Silva"
NA,NA,"190","5",NA,NA,"Francisco de Assis Silva"
NA,NA,"304","5",NA,NA,"Francisco de Assis Silva"
NA,"120000","515","5","SEG","08:50 às 10:40","Juliana de Moraes Monteiro"
NA,NA,"305","45",NA,NA,"Juliana de Moraes Monteiro"
NA,NA,"190","5",NA,NA,"Juliana de Moraes Monteiro"
NA,NA,"515","5","QUA","08:50 às 10:40","Juliana de Moraes Monteiro"
NA,NA,"305","45",NA,NA,"Juliana de Moraes Monteiro"
NA,NA,"190","5",NA,NA,"Juliana de Moraes Monteiro"
NA,"130000","325","55","TER","13:00 às 14:50","Juliana de Moraes Monteiro"
NA,NA,"310","5",NA,NA,"Juliana de Moraes Monteiro"
NA,NA,NA,NA,"QUI","13:00 às 14:50","Juliana de Moraes Monteiro"
NA,NA,"325","55",NA,NA,"Juliana de Moraes Monteiro"
NA,"140000","315","55","SEX","08:50 às 10:40","Juliana de Moraes Monteiro"
NA,NA,"506","1",NA,NA,"Juliana de Moraes Monteiro"
NA,NA,"315","55",NA,"10:40 às 12:30","Juliana de Moraes Monteiro"
NA,NA,"506","1",NA,NA,"Juliana de Moraes Monteiro"
NA,"150000","387","10","SEG","08:50 às 10:40","Leidiane Coimbra de Lima Castro"
