"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FCH001 - INTRODUÇÃO À FILOSOFIA","010000","308","60","SEG","07:00 às 08:50","Genildo Ferreira da Silva"
NA,NA,NA,NA,"QUA","07:00 às 08:50","Genildo Ferreira da Silva"
NA,"020000","308","60","TER","07:00 às 08:50","Flavio Vieira Curvello"
NA,NA,NA,NA,"QUI","07:00 às 08:50","Flavio Vieira Curvello"
NA,"030000","382","60","SEX","18:30 às 22:10","Leidiane Coimbra de Lima Castro"
NA,"040000","382","30","TER","20:20 às 22:10","Juliana de Moraes Monteiro"
NA,NA,"188","2",NA,NA,"Juliana de Moraes Monteiro"
NA,NA,"881","2",NA,NA,"Juliana de Moraes Monteiro"
NA,NA,"106","5",NA,NA,"Juliana de Moraes Monteiro"
NA,NA,"386","20",NA,NA,"Juliana de Moraes Monteiro"
NA,NA,"382","30","QUI","20:20 às 22:10","Juliana de Moraes Monteiro"
NA,NA,"881","2",NA,NA,"Juliana de Moraes Monteiro"
NA,NA,"386","20",NA,NA,"Juliana de Moraes Monteiro"
NA,NA,"188","2",NA,NA,"Juliana de Moraes Monteiro"
NA,NA,"106","5",NA,NA,"Juliana de Moraes Monteiro"
NA,"050000","380","5","TER","20:20 às 22:10","Daniel Alves Gilly de Miranda"
NA,NA,"310","20",NA,NA,"Daniel Alves Gilly de Miranda"
NA,NA,"304","5",NA,NA,"Daniel Alves Gilly de Miranda"
NA,NA,"382","30",NA,NA,"Daniel Alves Gilly de Miranda"
NA,NA,"380","5","QUI","20:20 às 22:10","Daniel Alves Gilly de Miranda"
NA,NA,"382","30",NA,NA,"Daniel Alves Gilly de Miranda"
NA,NA,"310","20",NA,NA,"Daniel Alves Gilly de Miranda"
NA,NA,"304","5",NA,NA,"Daniel Alves Gilly de Miranda"
NA,"060000","109","35","SEG","08:50 às 10:40","Leidiane Coimbra de Lima Castro"
NA,NA,"580","10",NA,NA,"Leidiane Coimbra de Lima Castro"
NA,NA,"515","5",NA,NA,"Leidiane Coimbra de Lima Castro"
NA,NA,"506","2",NA,NA,"Leidiane Coimbra de Lima Castro"
NA,NA,"515","5","SEX","08:50 às 10:40","Leidiane Coimbra de Lima Castro"
NA,NA,"506","2",NA,NA,"Leidiane Coimbra de Lima Castro"
NA,NA,"109","35",NA,NA,"Leidiane Coimbra de Lima Castro"
NA,NA,"580","10",NA,NA,"Leidiane Coimbra de Lima Castro"
NA,"070000","301","45","SEG","10:40 às 12:30","Leidiane Coimbra de Lima Castro"
NA,NA,NA,NA,"SEX","10:40 às 12:30","Leidiane Coimbra de Lima Castro"
NA,"080000","380","5","TER","07:00 às 08:50","Daniel Alves Gilly de Miranda"
NA,NA,"301","50",NA,NA,"Daniel Alves Gilly de Miranda"
NA,NA,"304","5",NA,NA,"Daniel Alves Gilly de Miranda"
NA,NA,"380","5","QUI","07:00 às 08:50","Daniel Alves Gilly de Miranda"
NA,NA,"304","5",NA,NA,"Daniel Alves Gilly de Miranda"
NA,NA,"301","50",NA,NA,"Daniel Alves Gilly de Miranda"
NA,"090000","305","45","SEX","08:50 às 12:30","Daniel Alves Gilly de Miranda"
NA,"100000","314","45","TER","07:00 às 08:50","Juliana de Moraes Monteiro"
NA,NA,NA,NA,"QUI","07:00 às 08:50","Juliana de Moraes Monteiro"
NA,"110000","387","5","SEG","08:50 às 10:40","Mariana de Almeida Campos"
NA,NA,"313","45",NA,NA,"Mariana de Almeida Campos"
NA,NA,"327","10",NA,NA,"Mariana de Almeida Campos"
NA,NA,"387","5","QUA","08:50 às 10:40","Mariana de Almeida Campos"
NA,NA,"313","45",NA,NA,"Mariana de Almeida Campos"
NA,NA,"327","10",NA,NA,"Mariana de Almeida Campos"
NA,"120000","325","55","TER","13:00 às 14:50","Jarlee Oliveira Silva Salviano"
NA,NA,NA,NA,"QUI","13:00 às 14:50","Jarlee Oliveira Silva Salviano"
NA,"130000","315","20","SEX","08:50 às 12:30","Juliana de Moraes Monteiro"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"FCH002 - ESTETICA I","010100","187","2","SEG","10:40 às 12:30","Silvia Faustino de Assis Saes"
NA,NA,"505","16",NA,NA,"Silvia Faustino de Assis Saes"
NA,NA,"101","4",NA,NA,"Silvia Faustino de Assis Saes"
NA,NA,"501","32",NA,NA,"Silvia Faustino de Assis Saes"
NA,NA,"512","10",NA,NA,"Silvia Faustino de Assis Saes"
NA,NA,NA,NA,"QUA","10:40 às 12:30","Silvia Faustino de Assis Saes"
NA,NA,"505","16",NA,NA,"Silvia Faustino de Assis Saes"
NA,NA,"101","4",NA,NA,"Silvia Faustino de Assis Saes"
NA,NA,"187","2",NA,NA,"Silvia Faustino de Assis Saes"
NA,NA,"501","32",NA,NA,"Silvia Faustino de Assis Saes"
NA,"020200","502","3","TER","10:40 às 12:30","Juliana de Moraes Monteiro"
NA,NA,"187","3",NA,NA,"Juliana de Moraes Monteiro"
