Disciplina,Turma,Coleg.,Vagas Ofe,Dia,Horário,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
IPSA01 - PSICOLOGIA I,10000.0,301.0,45.0,SEG,07:00 às 09:00,Vanda Martins dos Santos
,,327.0,2.0,,,Vanda Martins dos Santos
,,,,QUA,07:00 às 09:00,Vanda Martins dos Santos
,,301.0,45.0,,,Vanda Martins dos Santos
,20000.0,301.0,50.0,TER,09:00 às 11:00,Docente Substituto a Contratar
,,,,QUI,09:00 às 11:00,Docente Substituto a Contratar
,30000.0,308.0,45.0,SEG,07:00 às 09:00,Docente Substituto a Contratar
,,,,QUA,07:00 às 09:00,Docente Substituto a Contratar
,40000.0,210.0,30.0,TER,17:00 às 19:00,Betty Malin
,,,,QUI,17:00 às 19:00,Betty Malin
,50000.0,382.0,5.0,SEG,11:00 às 13:00,Docente Substituto a Contratar
,,314.0,5.0,,,Docente Substituto a Contratar
,,308.0,3.0,,,Docente Substituto a Contratar
,,314.0,5.0,QUA,11:00 às 13:00,Docente Substituto a Contratar
,,308.0,3.0,,,Docente Substituto a Contratar
,,382.0,5.0,,,Docente Substituto a Contratar
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
IPSA02 - PSICOLOGIA ORGANIZACIONAL,10100.0,313.0,25.0,TER,13:00 às 15:00,Sonia Lucia Bahia Ferreira
,,327.0,2.0,,,Sonia Lucia Bahia Ferreira
,,387.0,6.0,,,Sonia Lucia Bahia Ferreira
,,,,,15:00 às 17:00,Sonia Lucia Bahia Ferreira
,,327.0,2.0,,,Sonia Lucia Bahia Ferreira
,,313.0,25.0,,,Sonia Lucia Bahia Ferreira
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
IPSA08 - TEORIAS E SISTEMAS PSICOLOGICOS I,10000.0,327.0,3.0,SEG,11:00 às 13:00,Maria Angelia Teixeira
,,226.0,2.0,,,Maria Angelia Teixeira
,,313.0,45.0,,,Maria Angelia Teixeira
,,327.0,3.0,SEX,09:00 às 11:00,Maria Angelia Teixeira
,,226.0,2.0,,,Maria Angelia Teixeira
,,313.0,45.0,,,Maria Angelia Teixeira
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
IPSA09 - TEORIAS E SISTEMAS PSICOLOGICOS II,10000.0,387.0,1.0,SEG,09:00 às 11:00,Maria Alice Queiroz de Brito
,,313.0,45.0,,,Maria Alice Queiroz de Brito
,,226.0,2.0,,,Maria Alice Queiroz de Brito
,,327.0,2.0,,,Maria Alice Queiroz de Brito
,,226.0,2.0,QUA,09:00 às 11:00,Maria Alice Queiroz de Brito
,,387.0,1.0,,,Maria Alice Queiroz de Brito
,,327.0,2.0,,,Maria Alice Queiroz de Brito
,,313.0,45.0,,,Maria Alice Queiroz de Brito
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
IPSA10 - TEORIAS E SISTEMAS PSICOLOGICOS III,10000.0,327.0,3.0,QUA,11:00 às 13:00,Fabricio de Souza
,,226.0,2.0,,,Fabricio de Souza
,,313.0,45.0,,,Fabricio de Souza
,,226.0,2.0,SEX,11:00 às 13:00,Fabricio de Souza
