Disciplina,Turma,Coleg.,Vagas Ofe,Dia,Horário,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
IPSA01 - PSICOLOGIA I,10000.0,301.0,20.0,SEG,08:50 às 10:40,Domingos Barreto de Araujo
,,,,QUA,08:50 às 10:40,Domingos Barreto de Araujo
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
IPSA14 - PSICOLOGIA SOCIAL I,10100.0,382.0,10.0,TER,18:30 às 20:20,Elza Maria Techio
,,,,QUI,18:30 às 20:20,Elza Maria Techio
,20200.0,382.0,10.0,TER,18:30 às 20:20,Marcos Emanoel Pereira
,,,,QUI,18:30 às 20:20,Marcos Emanoel Pereira
,30300.0,382.0,10.0,TER,18:30 às 20:20,Yuri Sa Oliveira Sousa
,,,,QUI,18:30 às 20:20,Yuri Sa Oliveira Sousa
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
IPSA39 - PSICOLOGIA DAS RELACOES HUMANAS,10000.0,203.0,10.0,SEX,13:00 às 16:40,Liana Santos Alves Peixoto
,20000.0,207.0,10.0,SEX,13:00 às 16:40,Elza Maria Techio
,30000.0,313.0,3.0,SEX,13:00 às 16:40,Raimundo Candido de Gouveia
,,112.0,2.0,,,Raimundo Candido de Gouveia
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
IPSA62 - PSICOLOGIA HOSPITALAR,10000.0,313.0,30.0,QUA,08:50 às 12:30,Cristiane de Oliveira Santos
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
IPSA74 - TOPICOS ESPECIAIS EM PSICOLOGIA I,10000.0,313.0,30.0,SEG,16:40 às 18:30,Laila Leite Carneiro
,,,,QUA,16:40 às 18:30,Laila Leite Carneiro
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
IPSA75 - TOPICOS ESPECIAIS EM PSICOLOGIA II,10100.0,313.0,15.0,QUI,13:55 às 15:45,Leonardo de Oliveira Barros
,,,,,15:45 às 17:35,Leonardo de Oliveira Barros
,10200.0,313.0,15.0,QUI,13:55 às 15:45,Leonardo de Oliveira Barros
,,,,,15:45 às 17:35,Laila Leite Carneiro
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
IPSA76 - TÓPICOS ESPECIAIS EM PSICOLOGIA III,10000.0,313.0,15.0,TER,13:00 às 14:50,Fabricio de Souza
,,,,,14:50 às 16:40,Fabricio de Souza
,20000.0,313.0,14.0,TER,13:00 às 14:50,Angelica Amanda Campos Seixas
,,,,,14:50 às 16:40,Angelica Amanda Campos Seixas
,30000.0,313.0,1.0,TER,13:00 às 14:50,Tiago Alfredo da Silva Ferreira
,,,,,14:50 às 16:40,Tiago Alfredo da Silva Ferreira
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
IPSB70 - PSICOLOGIA: CIÊNCIA E PROFISSÃO,10100.0,313.0,15.0,TER,07:00 às 08:50,Betty Malin
,,,,,08:50 às 10:40,Betty Malin
,20200.0,313.0,15.0,TER,07:00 às 08:50,Patricia Carla Silva do Vale Zucoloto
,,,,,08:50 às 10:40,Patricia Carla Silva do Vale Zucoloto
