"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ENFA79 - ACCS:ABORD INTERDISC E TRANSDISC PROBL SAUDE RELAC VIOLÊNCIA","000100","313","2","QUI","13:55 às 17:35","Nadirlene Pereira Gomes"
NA,NA,"325","2",NA,NA,"Nadirlene Pereira Gomes"
NA,NA,"308","2",NA,NA,"Nadirlene Pereira Gomes"
NA,NA,"226","2",NA,NA,"Nadirlene Pereira Gomes"
NA,NA,"515","2",NA,NA,"Nadirlene Pereira Gomes"
NA,NA,"312","2",NA,NA,"Nadirlene Pereira Gomes"
NA,NA,"203","6",NA,NA,"Nadirlene Pereira Gomes"
NA,NA,"286","1",NA,NA,"Nadirlene Pereira Gomes"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ENFA84 - VIGILÂNCIA EM SAÚDE","010100","203","10","TER","07:55 às 09:45","Fransley Lima Santos"
NA,NA,NA,NA,NA,NA,"Daniela Gomes dos Santos Biscarde"
NA,NA,NA,NA,NA,"09:45 às 12:30","Isabel Silva de Jesus"
NA,NA,NA,NA,"CMB","00:00 às 00:00","Docente não informado pelo Departamento"
NA,"010200","203","10","TER","07:55 às 09:45","Fransley Lima Santos"
NA,NA,NA,NA,NA,NA,"Daniela Gomes dos Santos Biscarde"
NA,NA,NA,NA,NA,"09:45 às 12:30","Fransley Lima Santos"
NA,NA,NA,NA,"CMB","00:00 às 00:00","Docente não informado pelo Departamento"
NA,"010300","203","10","TER","07:55 às 09:45","Fransley Lima Santos"
NA,NA,NA,NA,NA,NA,"Daniela Gomes dos Santos Biscarde"
NA,NA,NA,NA,NA,"09:45 às 12:30","Flavia Karine Leal Lacerda"
NA,NA,NA,NA,"CMB","00:00 às 00:00","Docente não informado pelo Departamento"
NA,"010400","203","10","TER","07:55 às 09:45","Fransley Lima Santos"
NA,NA,NA,NA,NA,NA,"Daniela Gomes dos Santos Biscarde"
NA,NA,NA,NA,NA,"09:45 às 12:30","Docente Substituto a Contratar"
NA,NA,NA,NA,"CMB","00:00 às 00:00","Docente não informado pelo Departamento"
NA,"010500","203","10","TER","07:55 às 09:45","Fransley Lima Santos"
NA,NA,NA,NA,NA,NA,"Daniela Gomes dos Santos Biscarde"
NA,NA,NA,NA,NA,"09:45 às 12:30","Mayara Novais Pereira"
NA,NA,NA,NA,"CMB","00:00 às 00:00","Docente não informado pelo Departamento"
NA,"010600","286","3","TER","07:55 às 09:45","Fransley Lima Santos"
NA,NA,"226","2",NA,NA,"Fransley Lima Santos"
NA,NA,"203","5",NA,NA,"Fransley Lima Santos"
NA,NA,"286","3",NA,NA,"Daniela Gomes dos Santos Biscarde"
NA,NA,"226","2",NA,NA,"Daniela Gomes dos Santos Biscarde"
NA,NA,"203","5",NA,NA,"Daniela Gomes dos Santos Biscarde"
NA,NA,"286","3",NA,"09:45 às 12:30","Docente Substituto a Contratar"
NA,NA,"226","2",NA,NA,"Docente Substituto a Contratar"
NA,NA,"203","5",NA,NA,"Docente Substituto a Contratar"
NA,NA,NA,NA,"CMB","00:00 às 00:00","Docente Substituto a Contratar"
NA,NA,"226","2",NA,NA,"Docente Substituto a Contratar"
NA,NA,"286","3",NA,NA,"Docente Substituto a Contratar"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"ENFA85 - ATENÇÃO BÁSICA EM SITUAÇÕES DE URGÊNCIA E EMERGÊNCIA NA COMU","010100","203","10","QUI","07:55 às 08:50","Nadirlene Pereira Gomes"
NA,NA,NA,NA,NA,"08:50 às 10:40","Nadirlene Pereira Gomes"
NA,NA,NA,NA,"CMB","00:00 às 00:00","Docente não informado pelo Departamento"
NA,"010200","203","10","QUI","07:55 às 08:50","Nadirlene Pereira Gomes"
NA,NA,NA,NA,NA,"08:50 às 10:40","Rosana Castelo Branco de Santana"
NA,NA,NA,NA,"CMB","00:00 às 00:00","Docente não informado pelo Departamento"
NA,"010300","203","10","QUI","07:55 às 08:50","Nadirlene Pereira Gomes"
NA,NA,NA,NA,NA,"08:50 às 10:40","Maria Teresa Brito Mariotti de Santana"
NA,NA,NA,NA,"CMB","00:00 às 00:00","Docente não informado pelo Departamento"
NA,"010400","226","2","QUI","07:55 às 08:50","Nadirlene Pereira Gomes"
NA,NA,"286","3",NA,NA,"Nadirlene Pereira Gomes"
NA,NA,"203","5",NA,NA,"Nadirlene Pereira Gomes"
NA,NA,"226","2",NA,"10:40 às 12:30","Nadirlene Pereira Gomes"
NA,NA,"203","5",NA,NA,"Nadirlene Pereira Gomes"
NA,NA,"286","3",NA,NA,"Nadirlene Pereira Gomes"
NA,NA,NA,NA,"CMB","00:00 às 00:00","Docente não informado pelo Departamento"
NA,NA,"226","2",NA,NA,"Docente não informado pelo Departamento"
NA,NA,"203","5",NA,NA,"Docente não informado pelo Departamento"
