Disciplina,Turma,Coleg.,Vagas Ofe,Dia,Horário,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
TEA003 - TECNICAS BASICAS DO TEATRO,10100.0,203.0,4.0,TER,18:30 às 20:20,Docente não informado pelo Departamento
,,286.0,4.0,,,Docente não informado pelo Departamento
,,580.0,12.0,,,Docente não informado pelo Departamento
,,203.0,4.0,QUI,18:30 às 20:20,Docente não informado pelo Departamento
,,580.0,12.0,,,Docente não informado pelo Departamento
,,286.0,4.0,,,Docente não informado pelo Departamento
,20200.0,189.0,1.0,TER,14:50 às 16:40,Docente não informado pelo Departamento
,,226.0,7.0,,,Docente não informado pelo Departamento
,,515.0,12.0,,,Docente não informado pelo Departamento
,,,,QUI,14:50 às 16:40,Docente não informado pelo Departamento
,,189.0,1.0,,,Docente não informado pelo Departamento
,,226.0,7.0,,,Docente não informado pelo Departamento
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
TEA060 - ELEMENTOS DE TEATRO I,10000.0,502.0,2.0,SEX,08:50 às 11:35,Docente não informado pelo Departamento
,,226.0,5.0,,,Docente não informado pelo Departamento
,,503.0,3.0,,,Docente não informado pelo Departamento
,,189.0,2.0,,,Docente não informado pelo Departamento
,,515.0,10.0,,,Docente não informado pelo Departamento
,,514.0,2.0,,,Docente não informado pelo Departamento
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
TEA085 - DICCAO I,10100.0,286.0,2.0,TER,07:00 às 08:50,Fernanda Paquelet Moreira Barbosa
,,508.0,2.0,,,Fernanda Paquelet Moreira Barbosa
,,503.0,2.0,,,Fernanda Paquelet Moreira Barbosa
,,514.0,2.0,,,Fernanda Paquelet Moreira Barbosa
,,502.0,2.0,,,Fernanda Paquelet Moreira Barbosa
,,509.0,2.0,,,Fernanda Paquelet Moreira Barbosa
,,314.0,10.0,,,Fernanda Paquelet Moreira Barbosa
,,226.0,2.0,,,Fernanda Paquelet Moreira Barbosa
,,116.0,1.0,,,Fernanda Paquelet Moreira Barbosa
,,314.0,10.0,QUI,07:00 às 08:50,Fernanda Paquelet Moreira Barbosa
,,286.0,2.0,,,Fernanda Paquelet Moreira Barbosa
,,226.0,2.0,,,Fernanda Paquelet Moreira Barbosa
,,116.0,1.0,,,Fernanda Paquelet Moreira Barbosa
,,514.0,2.0,,,Fernanda Paquelet Moreira Barbosa
,,502.0,2.0,,,Fernanda Paquelet Moreira Barbosa
,,509.0,2.0,,,Fernanda Paquelet Moreira Barbosa
,,508.0,2.0,,,Fernanda Paquelet Moreira Barbosa
,,503.0,2.0,,,Fernanda Paquelet Moreira Barbosa
,20200.0,210.0,25.0,TER,07:55 às 09:45,Maria de Fatima Miranda Cunha De Moraes
,,,,QUI,07:55 às 09:45,Maria de Fatima Miranda Cunha De Moraes
,30300.0,515.0,10.0,TER,14:50 às 16:40,Iami Reboucas Freire
,,327.0,3.0,,,Iami Reboucas Freire
,,226.0,10.0,,,Iami Reboucas Freire
,,515.0,10.0,QUI,14:50 às 16:40,Iami Reboucas Freire
,,327.0,3.0,,,Iami Reboucas Freire
,,226.0,10.0,,,Iami Reboucas Freire
