"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"BIO006 - FUNDAMENTOS ZOOLOGIA","010100","327","2","QUA","08:50 às 10:40","Romulo Barroso Baptista"
NA,NA,"209","15",NA,NA,"Romulo Barroso Baptista"
NA,NA,NA,NA,NA,"10:40 às 12:30","Wagner Ferreira Magalhaes"
NA,NA,"327","2",NA,NA,"Wagner Ferreira Magalhaes"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"BIO007 - INTRODUÇÃO A BIOLOGIA","010000","202","30","TER","07:00 às 08:50","Iara Sordi Joachim Bravo"
NA,NA,NA,NA,"QUI","07:00 às 08:50","Iara Sordi Joachim Bravo"
NA,"020000","202","30","TER","08:50 às 10:40","Iara Sordi Joachim Bravo"
NA,NA,NA,NA,"QUI","08:50 às 10:40","Iara Sordi Joachim Bravo"
NA,"030000","280","30","SEG","18:30 às 20:20","Alessandra Selbach Schnadelbach"
NA,NA,NA,NA,"QUA","18:30 às 20:20","Alessandra Selbach Schnadelbach"
NA,"040000","207","30","SEG","13:00 às 14:50","Claudia Dias de Santana"
NA,NA,NA,NA,"QUA","13:00 às 14:50","Claudia Dias de Santana"
NA,"050000","207","30","SEG","14:50 às 16:40","Claudia Dias de Santana"
NA,NA,NA,NA,"QUA","14:50 às 16:40","Claudia Dias de Santana"
NA,"060000","226","3","SEG","07:00 às 08:50","Pedro Milet Meirelles"
NA,NA,"209","27",NA,NA,"Pedro Milet Meirelles"
NA,NA,"226","3","QUA","07:00 às 08:50","Pedro Milet Meirelles"
NA,NA,"209","27",NA,NA,"Pedro Milet Meirelles"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"BIO009 - BIOLOGIA SANITARIA","010100","107","18","SEG","16:40 às 18:30","Debora de Lucca Chaves Preza"
NA,NA,NA,NA,"QUI","07:00 às 09:45","Larissa Amorim Tourinho de Vasconcelos"
NA,"010200","107","18","SEG","16:40 às 18:30","Debora de Lucca Chaves Preza"
NA,NA,NA,NA,"QUI","09:45 às 12:30","Bianca Denise Barbosa da Silva"
NA,NA,NA,NA,NA,NA,"Pedro Milet Meirelles"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"BIO010 - BIOLOGIA CELULAR E MOLECULAR","010100","280","15","SEG","18:30 às 20:20","Carlos Eduardo Sampaio Guedes"
NA,NA,"286","2",NA,NA,"Carlos Eduardo Sampaio Guedes"
NA,NA,NA,NA,"QUA","18:30 às 20:20","Carlos Eduardo Sampaio Guedes"
NA,NA,"280","15",NA,NA,"Carlos Eduardo Sampaio Guedes"
NA,"010200","286","1","SEG","18:30 às 20:20","Carlos Eduardo Sampaio Guedes"
NA,NA,"280","15",NA,NA,"Carlos Eduardo Sampaio Guedes"
NA,NA,"286","1","QUA","20:20 às 22:10","Carlos Eduardo Sampaio Guedes"
NA,NA,"280","15",NA,NA,"Carlos Eduardo Sampaio Guedes"
NA,"020300","202","15","TER","13:00 às 14:50","Gilberto Cafezeiro Bomfim"
NA,NA,"226","2",NA,NA,"Gilberto Cafezeiro Bomfim"
NA,NA,"202","15","QUI","13:00 às 14:50","Gilberto Cafezeiro Bomfim"
NA,NA,"226","2",NA,NA,"Gilberto Cafezeiro Bomfim"
NA,"020400","202","15","TER","13:00 às 14:50","Gilberto Cafezeiro Bomfim"
NA,NA,"226","1",NA,NA,"Gilberto Cafezeiro Bomfim"
NA,NA,NA,NA,"QUI","14:50 às 16:40","Gilberto Cafezeiro Bomfim"
NA,NA,"202","15",NA,NA,"Gilberto Cafezeiro Bomfim"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"BIO032 - FISIOLOGIA ANIMAL COMPARADA","010100","202","15","QUA","13:00 às 14:50","Andre Luis da Cruz"
NA,NA,NA,NA,NA,NA,"Carlos Eduardo Copatti"
NA,NA,NA,NA,"QUI","13:00 às 14:50","Andre Luis da Cruz"
NA,NA,NA,NA,NA,NA,"Carlos Eduardo Copatti"
NA,"010200","202","15","QUA","13:00 às 14:50","Andre Luis da Cruz"
NA,NA,NA,NA,NA,NA,"Carlos Eduardo Copatti"
NA,NA,NA,NA,"QUI","14:50 às 16:40","Andre Luis da Cruz"
NA,NA,NA,NA,NA,NA,"Carlos Eduardo Copatti"
NA,"020300","280","15","TER","18:30 às 20:20","Andre Luis da Cruz"
NA,NA,NA,NA,NA,NA,"Carlos Eduardo Copatti"
NA,NA,NA,NA,NA,"20:20 às 22:10","Carlos Eduardo Copatti"
NA,"020400","280","15","TER","18:30 às 20:20","Andre Luis da Cruz"
