Disciplina,Turma,Coleg.,Vagas Ofe,Dia,Horário,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
IMS003 - FISIOLOGIA HUMANA,10100.0,216.0,45.0,SEG,16:40 às 18:30,Telma de Jesus Soares
,,,,TER,14:50 às 16:40,Telma de Jesus Soares
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
IMS005 - EPIDEMIOLOGIA,10100.0,216.0,23.0,SEG,14:50 às 16:40,Danielle Souto de Medeiros
,,,,QUA,08:50 às 10:40,Danielle Souto de Medeiros
,10200.0,216.0,22.0,SEG,16:40 às 18:30,Danielle Souto de Medeiros
,,,,QUA,08:50 às 10:40,Danielle Souto de Medeiros
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
IMS014 - MICROBIOLOGIA E IMUNOLOGIA,10100.0,216.0,22.0,SEG,14:50 às 16:40,Francine Cristina Silva Rosa
,,,,QUI,14:50 às 16:40,Francine Cristina Silva Rosa
,10200.0,216.0,23.0,SEG,14:50 às 16:40,Francine Cristina Silva Rosa
,,,,QUI,16:40 às 18:30,Francine Cristina Silva Rosa
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
IMS015 - PARASITOLOGIA HUMANA,10100.0,216.0,45.0,TER,13:00 às 14:50,Tiana Baqueiro Figueiredo
,,,,QUA,16:40 às 18:30,Tiana Baqueiro Figueiredo
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
IMS032 - EXERCÍCIO DA ENFERMAGEM,10100.0,216.0,45.0,SEG,10:40 às 12:30,Patricia da Silva Pires
,,,,QUA,10:40 às 12:30,Patricia da Silva Pires
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
IMS033 - VIGILÂNCIA À SAÚDE,10000.0,216.0,45.0,SEG,08:50 às 10:40,Jose Patricio Bispo Junior
,,,,QUA,07:00 às 08:50,Jose Patricio Bispo Junior
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
IMS034 - BASES TEÓRICAS E TECNICAS DE ENFERMAGEM,10100.0,216.0,6.0,TER,07:00 às 08:50,Patricia da Silva Pires
,,,,,08:50 às 12:30,Emanuelle Caires Dias Araujo Nunes
,,,,QUI,07:00 às 08:50,Patricia da Silva Pires
,,,,,08:50 às 12:30,Polyana Costa Silva
,,,,SEX,07:00 às 08:50,Patricia da Silva Pires
,,,,,08:50 às 10:40,Patricia da Silva Pires
,,,,,10:40 às 12:30,Patricia da Silva Pires
,10200.0,216.0,6.0,TER,07:00 às 08:50,Patricia da Silva Pires
,,,,QUI,07:00 às 08:50,Patricia da Silva Pires
,,,,SEX,07:00 às 08:50,Patricia da Silva Pires
,,,,CMB,00:00 às 00:00,Ana Paula de Freitas Oliveira
,10300.0,216.0,6.0,TER,07:00 às 08:50,Patricia da Silva Pires
,,,,QUI,07:00 às 08:50,Patricia da Silva Pires
,,,,SEX,07:00 às 08:50,Patricia da Silva Pires
,,,,CMB,00:00 às 00:00,Polyana Costa Silva
,10400.0,216.0,6.0,TER,07:00 às 08:50,Patricia da Silva Pires
,,,,QUI,07:00 às 08:50,Patricia da Silva Pires
