Disciplina,Turma,Coleg.,Vagas Ofe,Dia,Horário,Docente
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
DAN001 - METODO DE TREINAMENTO INDIVIDUAL,10100.0,515.0,3.0,QUA,18:30 às 20:20,Clelia Ferraz Pereira de Queiroz
,,581.0,10.0,,,Clelia Ferraz Pereira de Queiroz
,,580.0,2.0,,,Clelia Ferraz Pereira de Queiroz
,,515.0,3.0,,20:20 às 22:10,Clelia Ferraz Pereira de Queiroz
,,581.0,10.0,,,Clelia Ferraz Pereira de Queiroz
,,580.0,2.0,,,Clelia Ferraz Pereira de Queiroz
,20200.0,503.0,12.0,TER,09:45 às 11:35,Carlos Eduardo Oliveira do Carmo
,,506.0,5.0,,,Carlos Eduardo Oliveira do Carmo
,,503.0,12.0,SEX,09:45 às 11:35,Carlos Eduardo Oliveira do Carmo
,,506.0,5.0,,,Carlos Eduardo Oliveira do Carmo
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
DAN051 - PRÁTICA DA DANÇA,10000.0,190.0,2.0,QUA,13:55 às 16:40,Maira Spanghero Ferreira
,,226.0,20.0,,,Maira Spanghero Ferreira
,,189.0,2.0,,,Maira Spanghero Ferreira
,20000.0,286.0,20.0,QUA,13:55 às 16:40,Matias Santiago Oliveira Luz Junior
,,327.0,4.0,,,Matias Santiago Oliveira Luz Junior
,30000.0,515.0,6.0,QUA,13:55 às 16:40,Fatima Wachowicz
,,387.0,16.0,,,Fatima Wachowicz
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
DAN062 - ELEMENTOS DA DANCA I,10000.0,515.0,3.0,QUA,13:00 às 15:45,Maria Aparecida Linhares dos Santos Silv
,,315.0,20.0,,,Maria Aparecida Linhares dos Santos Silv
,,286.0,5.0,,,Maria Aparecida Linhares dos Santos Silv
,,327.0,2.0,,,Maria Aparecida Linhares dos Santos Silv
,20000.0,327.0,2.0,SEX,13:00 às 15:45,Maira Spanghero Ferreira
,,508.0,2.0,,,Maira Spanghero Ferreira
,,515.0,2.0,,,Maira Spanghero Ferreira
,,226.0,30.0,,,Maira Spanghero Ferreira
,,190.0,3.0,,,Maira Spanghero Ferreira
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
DAN068 - DANÇA FOLCLÓRICA I,10000.0,385.0,5.0,QUI,14:50 às 17:35,Neuza Maria Saad
,,315.0,10.0,,,Neuza Maria Saad
,,226.0,5.0,,,Neuza Maria Saad
,,327.0,2.0,,,Neuza Maria Saad
,,286.0,5.0,,,Neuza Maria Saad
,,581.0,5.0,,,Neuza Maria Saad
,,387.0,2.0,,,Neuza Maria Saad
,,515.0,8.0,,,Neuza Maria Saad
,20000.0,226.0,10.0,TER,14:50 às 17:35,Neuza Maria Saad
,,515.0,7.0,,,Neuza Maria Saad
,,327.0,2.0,,,Neuza Maria Saad
,,387.0,4.0,,,Neuza Maria Saad
,,286.0,5.0,,,Neuza Maria Saad
,,385.0,5.0,,,Neuza Maria Saad
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
