"Disciplina","Turma","Coleg.","Vagas Ofe","Dia","Horário","Docente"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"EBA001 - HISTORIA DA ARTE I","010100","501","42","SEG","07:00 às 08:50","Dilson Rodrigues Midlej"
NA,NA,NA,NA,"QUA","07:00 às 08:50","Dilson Rodrigues Midlej"
NA,"020200","505","40","SEG","08:50 às 10:40","Dilson Rodrigues Midlej"
NA,NA,NA,NA,"QUA","08:50 às 10:40","Dilson Rodrigues Midlej"
NA,"030300","501","22","SEG","10:40 às 12:30","Ludmila da Silva Ribeiro de Britto"
NA,NA,"505","20",NA,NA,"Ludmila da Silva Ribeiro de Britto"
NA,NA,NA,NA,"QUA","10:40 às 12:30","Ludmila da Silva Ribeiro de Britto"
NA,NA,"501","22",NA,NA,"Ludmila da Silva Ribeiro de Britto"
NA,"040400","311","40","SEG","13:00 às 14:50","Luiz Alberto Ribeiro Freire"
NA,NA,NA,NA,"QUA","13:00 às 14:50","Luiz Alberto Ribeiro Freire"
NA,"050500","503","5","CMB","00:00 às 23:00","Leticia Portella Milan"
NA,NA,"501","10",NA,NA,"Leticia Portella Milan"
NA,NA,"505","5",NA,NA,"Leticia Portella Milan"
NA,NA,"309","15",NA,NA,"Leticia Portella Milan"
NA,"060600","501","5","CMB","00:00 às 23:00","Leticia Portella Milan"
NA,NA,"309","5",NA,NA,"Leticia Portella Milan"
NA,NA,"505","5",NA,NA,"Leticia Portella Milan"
NA,NA,"503","5",NA,NA,"Leticia Portella Milan"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"EBA002 - HISTORIA DA ARTE II","010100","505","5","CMB","00:00 às 23:00","Leticia Portella Milan"
NA,NA,"501","5",NA,NA,"Leticia Portella Milan"
NA,NA,"309","5",NA,NA,"Leticia Portella Milan"
NA,NA,"311","5",NA,NA,"Leticia Portella Milan"
NA,"020200","505","5","CMB","00:00 às 23:00","Leticia Portella Milan"
NA,NA,"311","5",NA,NA,"Leticia Portella Milan"
NA,NA,"309","5",NA,NA,"Leticia Portella Milan"
NA,NA,"501","5",NA,NA,"Leticia Portella Milan"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"EBA003 - HISTORIA DA ARTE III","010100","512","15","TER","13:00 às 15:45","Ludmila da Silva Ribeiro de Britto"
NA,NA,"513","15",NA,NA,"Ludmila da Silva Ribeiro de Britto"
NA,NA,"310","10",NA,NA,"Ludmila da Silva Ribeiro de Britto"
NA,NA,NA,NA,"QUI","13:00 às 15:45","Ludmila da Silva Ribeiro de Britto"
NA,NA,"512","15",NA,NA,"Ludmila da Silva Ribeiro de Britto"
NA,NA,"513","15",NA,NA,"Ludmila da Silva Ribeiro de Britto"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"EBA004 - DESENHO I","010100","505","20","QUI","13:00 às 15:45","Luis da Paixao Silva de Jesus"
NA,NA,NA,NA,"CMB","00:00 às 00:00","Luis da Paixao Silva de Jesus"
NA,"020200","505","20","TER","13:00 às 15:45","Luis da Paixao Silva de Jesus"
NA,NA,NA,NA,"CMB","00:00 às 00:00","Luis da Paixao Silva de Jesus"
NA,"030300","505","20","TER","15:45 às 18:30","Luis da Paixao Silva de Jesus"
NA,NA,NA,NA,"CMB","00:00 às 00:00","Luis da Paixao Silva de Jesus"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"EBA010 - HISTORIA DA ARTE BRASILEIRA","010100","513","8","SEG","14:50 às 16:40","Luiz Alberto Ribeiro Freire"
NA,NA,"505","12",NA,NA,"Luiz Alberto Ribeiro Freire"
NA,NA,"512","8",NA,NA,"Luiz Alberto Ribeiro Freire"
NA,NA,"501","12",NA,NA,"Luiz Alberto Ribeiro Freire"
NA,NA,"512","8","QUA","14:50 às 16:40","Luiz Alberto Ribeiro Freire"
NA,NA,"513","8",NA,NA,"Luiz Alberto Ribeiro Freire"
NA,NA,"505","12",NA,NA,"Luiz Alberto Ribeiro Freire"
NA,NA,"501","12",NA,NA,"Luiz Alberto Ribeiro Freire"
NA,"020200","513","5","TER","08:50 às 10:40","Ines Karin Linke Ferreira"
NA,NA,"505","10",NA,NA,"Ines Karin Linke Ferreira"
NA,NA,"512","5",NA,NA,"Ines Karin Linke Ferreira"
NA,NA,"311","10",NA,NA,"Ines Karin Linke Ferreira"
NA,NA,"501","10",NA,NA,"Ines Karin Linke Ferreira"
NA,NA,"513","5","QUI","08:50 às 10:40","Ines Karin Linke Ferreira"
NA,NA,"512","5",NA,NA,"Ines Karin Linke Ferreira"
NA,NA,"505","10",NA,NA,"Ines Karin Linke Ferreira"
